timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
881,2079542393,0.009625,0.0169125,-0.0705375,-3.3370502,3.7480502,8.68995,15.637501,-8.118751,-28.125002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
891,2079542403,0.0127875,0.018975,-0.066275,-3.3589501,3.7429502,8.71605,15.637501,-8.118751,-28.125002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
901,2079542413,0.0149875,0.018975,-0.05775,-3.38505,3.7740002,8.71605,15.656251,-8.08125,-28.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,2079542423,0.01705,0.0158125,-0.0449625,-3.4039502,3.798,8.7310505,15.656251,-8.08125,-28.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
921,2079542433,0.01595,0.013612499,-0.033275,-3.4090502,3.8220003,8.769,15.543751,-8.08125,-28.087502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2079542443,0.0149875,0.00935,-0.0204875,-3.426,3.8550003,8.766001,15.543751,-8.08125,-28.087502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
941,2079542453,0.0127875,0.001925,-0.0077,-3.4020002,3.8580003,8.778001,15.450001,-8.0625,-28.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,2079542463,0.0127875,-0.0066,0.003025,-3.38505,3.867,8.7949505,15.450001,-8.0625,-28.06875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
961,2079542473,0.0149875,-0.014025,0.00935,-3.3730502,3.8700001,8.79,15.281251,-8.08125,-27.993752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
971,2079542483,0.01705,-0.0182875,0.01045,-3.3370502,3.8770502,8.793,15.281251,-8.08125,-27.993752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
