linear_acc,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2079544992,3,0.242556,-0.151252,0.020193
2079545002,3,0.221626,-0.209747,0.01807
2079545012,3,0.202199,-0.264651,0.006411
2079545022,3,0.175996,-0.314767,-0.003425
2079545032,3,0.140924,-0.355371,-0.009827
2079545042,3,0.101247,-0.388811,-0.009713
2079545053,3,0.059609,-0.418756,-0.004642
2079545063,3,0.020042,-0.446223,4.99E-4
2079545073,3,-0.011673,-0.47056,0.006273
2079545083,3,-0.037111,-0.489773,0.01817
2079545093,3,-0.05612,-0.502399,0.032732
2079545103,3,-0.071137,-0.503816,0.048659
2079545113,3,-0.085704,-0.49665,0.063189
2079545123,3,-0.101187,-0.482745,0.077557
2079545133,3,-0.114916,-0.46645,0.088286
2079545143,3,-0.126665,-0.450668,0.090357
2079545153,3,-0.134914,-0.43236,0.085374
2079545163,3,-0.143365,-0.407371,0.074364
2079545173,3,-0.154212,-0.378442,0.056107
2079545184,3,-0.167807,-0.34853,0.035628
2079545194,3,-0.185514,-0.320387,0.020394
2079545204,3,-0.205361,-0.293276,0.009995
2079545214,3,-0.221814,-0.269417,0.003846
2079545224,3,-0.233507,-0.247903,0.001863
2079545234,3,-0.24018,-0.225903,0.002767
2079545244,3,-0.24603,-0.204665,0.008726
2079545254,3,-0.252496,-0.173245,0.006215
2079545264,3,-0.254734,-0.145108,0.009058
2079545274,3,-0.234623,-0.128089,0.008651
2079545284,3,-0.200021,-0.118433,-0.005145
2079545294,3,-0.178085,-0.097555,-0.010501
2079545304,3,-0.161622,-0.070383,-0.013764
2079545315,3,-0.150238,-0.046729,-0.007308
2079545325,3,-0.142409,-0.021677,0.002644
2079545335,3,-0.140679,0.008131,0.016927
2079545345,3,-0.141337,0.041429,0.031674
2079545355,3,-0.140012,0.07311,0.044365
2079545365,3,-0.131227,0.098966,0.052603
2079545375,3,-0.118773,0.119459,0.058618
2079545385,3,-0.107724,0.135981,0.062536
