qmc6308,qst,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
2079550150,3,-61.781254,17.4375,-5.0062504
2079550170,3,-61.593754,17.38125,-5.30625
2079550190,3,-61.425003,17.325,-5.6625004
2079550210,3,-61.29375,17.25,-6.0
2079550230,3,-61.162502,17.175001,-6.39375
2079550250,3,-61.031254,17.081251,-6.7500005
2079550270,3,-60.9,16.96875,-7.0687504
2079550290,3,-60.73125,16.85625,-7.3875003
2079550310,3,-60.562504,16.743752,-7.7250004
2079550330,3,-60.43125,16.59375,-8.043751
2079550350,3,-60.281254,16.44375,-8.34375
2079550370,3,-60.15,16.29375,-8.625
2079550390,3,-60.018753,16.125,-8.94375
2079550410,3,-59.906254,15.95625,-9.262501
2079550430,3,-59.775,15.7875,-9.543751
2079550450,3,-59.7,15.58125,-9.806251
2079550470,3,-59.5875,15.39375,-10.125
2079550490,3,-59.49375,15.20625,-10.387501
2079550510,3,-59.381252,15.000001,-10.63125
2079550530,3,-59.268753,14.83125,-10.762501
2079550550,3,-59.11875,14.64375,-10.931251
2079550570,3,-58.968754,14.475,-11.1
2079550590,3,-58.85625,14.306251,-11.26875
2079550610,3,-58.74375,14.156251,-11.3625
2079550630,3,-58.537502,14.00625,-11.475
2079550650,3,-58.29375,13.9125,-11.587501
2079550670,3,-58.068752,13.8,-11.700001
2079550690,3,-57.91875,13.70625,-11.7375
2079550710,3,-57.73125,13.6125,-11.775001
2079550730,3,-57.54375,13.556251,-11.83125
2079550750,3,-57.393753,13.481251,-11.887501
2079550770,3,-57.2625,13.425,-11.85
2079550790,3,-57.112503,13.35,-11.85
2079550810,3,-56.9625,13.293751,-11.8125
2079550830,3,-56.831253,13.25625,-11.8125
2079550850,3,-56.718754,13.181251,-11.83125
2079550870,3,-56.60625,13.125001,-11.83125
2079550890,3,-56.475002,13.06875,-11.8125
2079550910,3,-56.30625,13.012501,-11.83125
2079550930,3,-56.2125,12.95625,-11.83125
2079550950,3,-56.175003,12.900001,-11.85
2079550970,3,-56.081253,12.8625,-11.887501
2079550990,3,-55.912502,12.7875,-11.925
2079551010,3,-55.800003,12.731251,-11.925
2079551030,3,-55.687504,12.675,-11.925
2079551050,3,-55.55625,12.637501,-11.925
2079551070,3,-55.3875,12.6,-11.925
2079551090,3,-55.256252,12.562501,-11.925
2079551110,3,-55.10625,12.50625,-11.962501
2079551130,3,-54.956253,12.468751,-11.962501
2079551150,3,-54.787502,12.450001,-11.94375
2079551170,3,-54.675003,12.431251,-11.925
2079551190,3,-54.54375,12.39375,-11.94375
2079551210,3,-54.468754,12.375001,-11.94375
2079551230,3,-54.35625,12.31875,-11.925
2079551250,3,-54.225002,12.281251,-11.868751
2079551270,3,-54.131252,12.225,-11.793751
2079551290,3,-54.000004,12.187501,-11.71875
2079551310,3,-53.86875,12.13125,-11.6625
2079551330,3,-53.756252,12.075001,-11.55
2079551350,3,-53.662502,11.981251,-11.45625
2079551370,3,-53.5875,11.90625,-11.38125
2079551390,3,-53.49375,11.8125,-11.2875
2079551410,3,-53.4,11.71875,-11.15625
2079551430,3,-53.325,11.606251,-11.0625
2079551450,3,-53.268753,11.512501,-10.9875
2079551470,3,-53.175003,11.400001,-10.875
2079551490,3,-53.100002,11.306251,-10.743751
2079551510,3,-53.04375,11.212501,-10.63125
2079551530,3,-52.968754,11.118751,-10.481251
2079551550,3,-52.893753,11.043751,-10.293751
2079551570,3,-52.875004,10.950001,-10.106251
2079551590,3,-52.8375,10.856251,-9.918751
2079551610,3,-52.818752,10.8,-9.69375
2079551630,3,-52.7625,10.725,-9.525001
2079551650,3,-52.74375,10.6875,-9.3
2079551670,3,-52.725002,10.650001,-9.075001
2079551690,3,-52.687504,10.6125,-8.887501
2079551710,3,-52.65,10.6125,-8.7375
2079551730,3,-52.612503,10.59375,-8.587501
2079551750,3,-52.575,10.575001,-8.45625
2079551770,3,-52.55625,10.59375,-8.325001
2079551790,3,-52.500004,10.59375,-8.19375
2079551810,3,-52.443752,10.59375,-8.043751
2079551830,3,-52.425003,10.63125,-7.9687505
2079551850,3,-52.406254,10.650001,-7.9125004
2079551870,3,-52.350002,10.668751,-7.8375
2079551890,3,-52.29375,10.70625,-7.8375
2079551910,3,-52.218754,10.743751,-7.8562503
2079551930,3,-52.18125,10.8,-7.8562503
2079551950,3,-52.10625,10.856251,-7.89375
2079551970,3,-51.99375,10.950001,-7.9500003
2079551990,3,-51.91875,11.025001,-8.00625
2079552010,3,-51.843754,11.118751,-8.0625
2079552030,3,-51.787502,11.212501,-8.137501
2079552050,3,-51.73125,11.325001,-8.15625
2079552070,3,-51.61875,11.418751,-8.19375
2079552090,3,-51.562504,11.512501,-8.231251
2079552110,3,-51.487503,11.606251,-8.2875
