rot_vec,mtk,2026-06-11_17-43-30.077_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2079713305,3,-0.028638,-0.697668,0.083331,0.710981,0.0
2079713315,3,-0.027425,-0.69782,0.084206,0.710776,0.0
2079713325,3,-0.026354,-0.698158,0.085033,0.710387,0.0
2079713335,3,-0.025288,-0.698549,0.085821,0.709946,0.0
2079713345,3,-0.024273,-0.698996,0.086594,0.709448,0.0
2079713355,3,-0.023142,-0.699339,0.087334,0.709056,0.0
2079713365,3,-0.021966,-0.699532,0.088146,0.708803,0.0
2079713376,3,-0.020759,-0.699723,0.088966,0.708548,0.0
2079713386,3,-0.019742,-0.700089,0.089703,0.708122,0.0
2079713396,3,-0.018745,-0.700547,0.090385,0.70761,0.0
2079713406,3,-0.017735,-0.701018,0.091033,0.707086,0.0
2079713416,3,-0.016816,-0.701516,0.091653,0.706535,0.0
2079713426,3,-0.015861,-0.701962,0.092286,0.706031,0.0
2079713436,3,-0.015018,-0.7025,0.092814,0.705445,0.0
2079713446,3,-0.014178,-0.702952,0.093309,0.704946,0.0
2079713456,3,-0.013329,-0.703291,0.093783,0.704561,0.0
2079713466,3,-0.012523,-0.703581,0.094197,0.704231,0.0
2079713476,3,-0.011565,-0.703572,0.094681,0.704192,0.0
2079713486,3,-0.010758,-0.703649,0.095087,0.704074,0.0
2079713496,3,-0.010148,-0.703832,0.095475,0.703847,0.0
2079713507,3,-0.009583,-0.703998,0.0959,0.703631,0.0
2079713517,3,-0.009024,-0.704087,0.096331,0.70349,0.0
2079713527,3,-0.008485,-0.704187,0.096716,0.703345,0.0
2079713537,3,-0.007999,-0.704316,0.097108,0.703166,0.0
2079713547,3,-0.007658,-0.704631,0.097428,0.702811,0.0
2079713557,3,-0.007349,-0.704967,0.097699,0.702439,0.0
2079713567,3,-0.007081,-0.7053,0.097933,0.702075,0.0
2079713577,3,-0.006793,-0.705502,0.098171,0.701842,0.0
2079713587,3,-0.006524,-0.705679,0.098383,0.701637,0.0
2079713597,3,-0.006457,-0.706006,0.098562,0.701283,0.0
2079713607,3,-0.006423,-0.706262,0.098794,0.700993,0.0
2079713617,3,-0.006318,-0.706364,0.099095,0.700849,0.0
2079713627,3,-0.006172,-0.706341,0.099489,0.700817,0.0
2079713637,3,-0.005967,-0.706225,0.099941,0.700872,0.0
2079713648,3,-0.005842,-0.706259,0.100377,0.700777,0.0
2079713658,3,-0.005803,-0.706451,0.100801,0.700522,0.0
2079713668,3,-0.005872,-0.706829,0.101151,0.700089,0.0
2079713678,3,-0.005821,-0.707067,0.101484,0.699801,0.0
2079713688,3,-0.005563,-0.707057,0.101883,0.699755,0.0
2079713698,3,-0.005266,-0.7071,0.102224,0.699665,0.0
2079713708,3,-0.004765,-0.706914,0.10263,0.699797,0.0
2079713718,3,-0.004216,-0.706702,0.103012,0.699958,0.0
2079713728,3,-0.003531,-0.706332,0.103447,0.700271,0.0
2079713738,3,-0.002854,-0.705943,0.103889,0.700601,0.0
2079713748,3,-0.002234,-0.705572,0.104324,0.700912,0.0
2079713758,3,-0.001624,-0.705127,0.104817,0.701289,0.0
2079713768,3,-0.001078,-0.704775,0.105327,0.701567,0.0
2079713779,3,-7.52E-4,-0.704616,0.105808,0.701655,0.0
2079713789,3,-3.86E-4,-0.704363,0.106373,0.701823,0.0
2079713799,3,0.0,-0.704205,0.106933,0.701897,0.0
2079713809,3,2.11E-4,-0.704099,0.107575,0.701905,0.0
2079713819,3,5.45E-4,-0.703932,0.108323,0.701957,0.0
2079713829,3,9.13E-4,-0.703821,0.109115,0.701946,0.0
2079713839,3,0.001314,-0.703849,0.109849,0.701802,0.0
2079713849,3,0.001704,-0.703914,0.110578,0.701622,0.0
2079713859,3,0.00206,-0.704219,0.111216,0.701214,0.0
2079713869,3,0.002429,-0.704557,0.111852,0.700772,0.0
2079713879,3,0.002997,-0.704822,0.112482,0.700402,0.0
2079713889,3,0.003758,-0.704933,0.113175,0.700175,0.0
2079713899,3,0.004303,-0.705239,0.113814,0.699761,0.0
2079713910,3,0.004835,-0.705561,0.114438,0.69933,0.0
2079713920,3,0.005445,-0.705853,0.115101,0.698922,0.0
2079713930,3,0.005938,-0.706284,0.115715,0.698381,0.0
2079713940,3,0.006337,-0.706772,0.116298,0.697787,0.0
2079713950,3,0.006787,-0.707172,0.116865,0.697283,0.0
2079713960,3,0.007314,-0.707423,0.117508,0.696914,0.0
2079713970,3,0.007989,-0.707461,0.118206,0.69675,0.0
2079713980,3,0.008671,-0.707407,0.118875,0.696683,0.0
2079713990,3,0.009371,-0.707331,0.119488,0.696647,0.0
2079714000,3,0.010005,-0.707303,0.120052,0.696569,0.0
2079714010,3,0.010567,-0.707347,0.120577,0.696425,0.0
2079714020,3,0.01108,-0.707487,0.121052,0.696193,0.0
2079714030,3,0.011711,-0.70746,0.121566,0.69612,0.0
2079714040,3,0.01232,-0.707431,0.12209,0.696048,0.0
2079714051,3,0.01282,-0.707579,0.122537,0.69581,0.0
2079714061,3,0.013244,-0.707749,0.122995,0.695548,0.0
2079714071,3,0.013819,-0.707722,0.123531,0.695469,0.0
2079714081,3,0.014423,-0.707681,0.124055,0.695405,0.0
2079714091,3,0.014861,-0.707827,0.124543,0.69516,0.0
2079714101,3,0.015158,-0.708133,0.12503,0.694755,0.0
2079714111,3,0.015488,-0.708478,0.125493,0.694312,0.0
2079714121,3,0.015736,-0.708951,0.125961,0.693739,0.0
2079714131,3,0.016114,-0.709368,0.126421,0.69322,0.0
2079714141,3,0.016536,-0.709749,0.126885,0.692734,0.0
2079714151,3,0.016976,-0.710182,0.127305,0.692203,0.0
2079714161,3,0.017443,-0.710611,0.12773,0.691673,0.0
2079714171,3,0.018039,-0.710916,0.128183,0.69126,0.0
2079714182,3,0.01874,-0.711089,0.128674,0.690972,0.0
2079714192,3,0.019327,-0.711444,0.129097,0.690512,0.0
2079714202,3,0.019825,-0.711887,0.129482,0.689968,0.0
2079714212,3,0.020301,-0.712412,0.129829,0.689347,0.0
2079714222,3,0.020833,-0.712811,0.130259,0.688838,0.0
2079714232,3,0.021304,-0.713256,0.130692,0.688281,0.0
2079714242,3,0.021701,-0.713753,0.131108,0.687674,0.0
2079714252,3,0.022183,-0.714103,0.131555,0.687209,0.0
2079714262,3,0.022707,-0.714346,0.132044,0.686846,0.0
2079714272,3,0.023177,-0.714608,0.132483,0.686473,0.0
