orientation,mtk,2026-06-11_21-49-00.661_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2094275414,0,159.24045,-55.99565,28.908344
2094275424,0,156.98843,-56.674435,31.123243
2094275434,0,154.15854,-61.336227,32.63891
2094275444,0,150.21344,-68.84878,32.796207
2094275454,0,145.87312,-71.74084,32.632793
2094275464,0,142.05795,-70.25052,32.39132
2094275474,0,138.7493,-68.88229,32.524193
2094275484,0,135.7571,-68.54764,32.42439
2094275495,0,133.12422,-68.174866,32.2704
2094275505,0,130.935,-68.27043,32.13142
2094275515,0,129.67488,-68.402374,31.852495
2094275525,0,129.75157,-68.5557,31.756191
2094275535,0,130.39218,-68.5682,31.64215
2094275545,0,130.74933,-68.299934,31.453608
2094275555,0,130.84386,-68.63532,30.972416
2094275565,0,130.90497,-69.18238,29.769947
2094275575,0,131.05568,-69.602425,27.761587
2094275585,0,131.45483,-69.42231,26.256523
2094275595,0,132.26239,-67.90136,25.333616
2094275605,0,133.45671,-66.47275,24.550892
2094275615,0,134.86978,-65.63886,24.005716
2094275626,0,136.47351,-64.30656,23.710928
2094275636,0,138.26123,-63.155056,23.71541
2094275646,0,139.92346,-63.43068,24.16404
2094275656,0,141.35669,-63.41852,24.712858
2094275666,0,142.54797,-63.01214,25.241465
2094275676,0,143.35352,-62.43939,25.699726
2094275686,0,143.77623,-62.185925,26.205921
2094275696,0,143.96608,-61.948273,26.626825
2094275706,0,143.90172,-61.450645,27.24964
2094275716,0,143.58714,-61.349735,28.090778
2094275726,0,143.27673,-61.307747,28.923628
2094275736,0,142.99355,-60.944218,29.738947
2094275746,0,142.40309,-62.142868,31.331074
2094275756,0,141.74487,-61.47315,32.892326
2094275767,0,141.1061,-60.40522,34.681526
2094275777,0,140.1873,-60.989643,37.21481
2094275787,0,139.27846,-59.847202,39.17944
2094275797,0,138.68842,-57.47001,40.00616
2094275807,0,137.48679,-60.414955,44.83407
2094275817,0,136.13136,-60.549717,47.78262
2094275827,0,134.94885,-60.80445,49.58357
2094275837,0,133.75493,-60.836666,50.272728
2094275847,0,132.45866,-61.12599,51.43774
2094275857,0,131.42996,-60.99161,52.000126
2094275867,0,130.48775,-60.12419,51.93546
2094275877,0,129.2161,-60.550056,52.002754
2094275887,0,128.5061,-61.332066,51.96756
2094275898,0,128.28873,-59.188557,50.75844
2094275908,0,128.2628,-58.62747,50.568115
2094275918,0,128.21019,-59.02655,50.4548
2094275928,0,128.07437,-60.19695,50.270054
2094275938,0,127.3352,-64.04952,51.794785
2094275948,0,126.22701,-65.65119,51.86569
2094275958,0,125.783035,-62.25793,47.573353
2094275968,0,125.49296,-62.86669,43.949406
2094275978,0,124.87147,-63.578514,41.068253
2094275988,0,124.324295,-62.708115,39.577343
2094275998,0,124.16831,-60.168903,38.87309
2094276008,0,123.83309,-61.19488,40.927567
2094276018,0,124.23336,-58.570896,43.650894
2094276028,0,124.974205,-56.163483,46.471397
2094276039,0,124.07865,-61.966267,51.25785
2094276049,0,122.658424,-64.32092,54.648956
2094276059,0,120.84614,-66.63563,56.171642
2094276069,0,118.5291,-68.90857,56.905598
2094276079,0,115.891266,-68.49269,56.694626
2094276089,0,113.69905,-67.58362,55.23839
