stk3a5x_als,sensortek,2026-06-11_16-56-21.805_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2076757733,3,0.0
2076757743,3,0.0
2076757753,3,0.0
2076757763,3,0.0
2076757773,3,0.0
2076757783,3,0.0
2076757793,3,0.0
2076757803,3,0.0
2076757813,3,0.0
2076757823,3,0.0
2076757833,3,0.0
2076757843,3,0.0
2076757853,3,0.0
2076757863,3,0.0
2076757873,3,0.0
2076757883,3,0.0
2076757893,3,0.0
2076757903,3,0.0
2076757913,3,0.0
2076757923,3,0.0
2076757933,3,0.0
2076757943,3,0.0
2076757953,3,0.0
2076757963,3,0.0
2076757973,3,0.0
2076757983,3,0.0
2076757993,3,0.0
2076758003,3,0.0
2076758013,3,0.0
2076758023,3,0.0
2076758033,3,0.0
2076758043,3,0.0
2076758053,3,0.0
2076758063,3,0.0
2076758073,3,0.0
2076758083,3,0.0
2076758093,3,0.0
2076758103,3,0.0
2076758113,3,0.0
2076758123,3,0.0
2076758133,3,0.0
2076758143,3,0.0
2076758153,3,0.0
2076758163,3,0.0
2076758173,3,0.0
2076758183,3,0.0
2076758193,3,0.0
2076758203,3,0.0
2076758213,3,0.0
2076758223,3,0.0
2076758233,3,0.0
2076758243,3,0.0
2076758253,3,0.0
2076758263,3,0.0
2076758273,3,0.0
2076758283,3,0.0
2076758293,3,0.0
2076758303,3,0.0
2076758313,3,0.0
2076758323,3,0.0
2076758333,3,0.0
2076758343,3,0.0
2076758353,3,0.0
2076758363,3,0.0
2076758373,3,0.0
2076758383,3,0.0
2076758393,3,0.0
2076758403,3,0.0
2076758413,3,0.0
2076758423,3,0.0
2076758433,3,0.0
2076758443,3,0.0
2076758453,3,0.0
2076758463,3,0.0
2076758473,3,0.0
2076758483,3,0.0
2076758493,3,0.0
2076758503,3,0.0
2076758513,3,0.0
2076758523,3,0.0
2076758533,3,0.0
2076758543,3,0.0
2076758553,3,0.0
2076758563,3,0.0
2076758573,3,0.0
2076758583,3,0.0
2076758593,3,0.0
2076758603,3,0.0
2076758613,3,0.0
2076758623,3,0.0
2076758633,3,0.0
2076758643,3,0.0
2076758653,3,0.0
2076758663,3,0.0
2076758673,3,0.0
2076758683,3,0.0
2076758693,3,0.0
2076758703,3,0.0
2076758713,3,0.0
2076758723,3,0.0
2076758733,3,0.0
2076758743,3,0.0
2076758753,3,0.0
2076758763,3,0.0
2076758773,3,0.0
2076758783,3,0.0
2076758793,3,0.0
2076758803,3,0.0
2076758813,3,0.0
2076758823,3,0.0
2076758833,3,0.0
2076758843,3,0.0
2076758853,3,0.0
2076758863,3,0.0
2076758873,3,0.0
2076758883,3,0.0
2076758893,3,0.0
2076758903,3,0.0
2076758913,3,0.0
2076758923,3,0.0
2076758933,3,0.0
2076758943,3,0.0
2076758953,3,0.0
2076758963,3,0.0
2076758973,3,0.0
2076758983,3,0.0
2076758993,3,0.0
2076759003,3,0.0
2076759013,3,0.0
2076759023,3,0.0
2076759033,3,0.0
2076759043,3,0.0
2076759053,3,0.0
2076759063,3,0.0
2076759073,3,0.0
2076759083,3,0.0
2076759093,3,0.0
2076759103,3,0.0
2076759113,3,0.0
2076759123,3,0.0
2076759133,3,0.0
2076759143,3,0.0
2076759153,3,0.0
2076759163,3,0.0
2076759173,3,0.0
2076759183,3,0.0
2076759193,3,0.0
2076759203,3,0.0
2076759213,3,0.0
2076759223,3,0.0
2076759233,3,0.0
2076759243,3,0.0
2076759253,3,0.0
2076759263,3,0.0
2076759273,3,0.0
2076759283,3,0.0
2076759293,3,0.0
