orientation,mtk,2026-06-10_23-18-08.487_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2013224634,0,157.06938,-18.014835,-0.363077
2013224644,0,156.39685,-18.031576,-0.376372
2013224654,0,155.8304,-17.976372,-0.501981
2013224664,0,155.4406,-17.84239,-0.74723
2013224674,0,155.2805,-17.606632,-1.09145
2013224684,0,155.37663,-17.378817,-1.535428
2013224694,0,155.731,-17.155214,-2.024764
2013224704,0,156.32599,-16.960773,-2.563522
2013224714,0,157.11984,-16.844032,-3.103643
2013224724,0,158.06737,-16.85971,-3.635235
2013224734,0,159.11867,-17.018406,-4.13396
2013224744,0,160.2214,-17.344349,-4.591932
2013224755,0,161.32913,-17.83626,-5.011688
2013224765,0,162.40878,-18.512913,-5.406611
2013224775,0,163.44325,-19.364733,-5.76694
2013224785,0,164.42184,-20.399755,-6.083981
2013224795,0,165.34464,-21.60584,-6.365593
2013224805,0,166.21721,-22.96486,-6.610211
2013224815,0,167.04778,-24.416803,-6.803651
2013224825,0,167.85092,-25.889393,-6.956502
2013224835,0,168.65425,-27.288828,-7.091955
2013224845,0,169.4872,-28.524603,-7.252192
2013224855,0,170.39156,-29.535069,-7.450198
2013224865,0,171.4139,-30.299526,-7.709306
2013224875,0,172.57748,-30.816946,-8.005771
2013224885,0,173.88782,-31.141481,-8.304646
2013224896,0,175.32669,-31.295626,-8.574495
2013224906,0,176.85641,-31.309141,-8.782534
2013224916,0,178.40948,-31.190195,-8.897386
2013224926,0,179.91043,-30.96916,-8.928011
2013224936,0,181.27202,-30.657194,-8.866422
2013224946,0,182.40202,-30.264378,-8.724402
2013224956,0,183.24963,-29.805695,-8.509003
2013224966,0,183.7702,-29.301554,-8.221897
2013224976,0,183.95064,-28.779375,-7.863935
2013224986,0,183.80022,-28.274115,-7.431059
2013224996,0,183.33505,-27.810741,-6.888633
2013225006,0,182.56456,-27.403278,-6.205789
2013225016,0,181.49834,-27.039782,-5.383974
2013225026,0,180.14847,-26.696293,-4.460347
2013225037,0,178.53206,-26.357365,-3.489252
2013225047,0,176.68039,-26.000029,-2.499346
2013225057,0,174.65506,-25.607307,-1.540897
2013225067,0,172.52571,-25.191542,-0.643793
2013225077,0,170.36734,-24.763905,0.184333
2013225087,0,168.25008,-24.32874,0.93732
2013225097,0,166.2398,-23.883524,1.617424
2013225107,0,164.39597,-23.432083,2.222185
2013225117,0,162.7556,-23.023851,2.730044
2013225127,0,161.33676,-22.695847,3.159297
2013225137,0,160.11826,-22.471691,3.515316
2013225147,0,159.06378,-22.382322,3.793341
2013225157,0,158.12697,-22.43264,4.026583
2013225168,0,157.2659,-22.614079,4.228661
2013225178,0,156.4517,-22.891972,4.382568
2013225188,0,155.6763,-23.199179,4.445945
2013225198,0,154.94574,-23.497255,4.37609
2013225208,0,154.2817,-23.741022,4.171002
2013225218,0,153.72144,-23.888817,3.828183
2013225228,0,153.3007,-23.929173,3.366289
2013225238,0,153.06117,-23.902246,2.813542
2013225248,0,153.0381,-23.844936,2.218842
2013225258,0,153.24388,-23.778605,1.609829
2013225268,0,153.61313,-23.687817,1.006773
2013225278,0,154.18506,-23.54597,0.393149
2013225288,0,154.9453,-23.33664,-0.235988
2013225298,0,155.86066,-23.045992,-0.879048
2013225309,0,156.91202,-22.66713,-1.573185
2013225319,0,158.0859,-22.206644,-2.310451
2013225329,0,159.36598,-21.70574,-3.053773
2013225339,0,160.7394,-21.203918,-3.750912
2013225349,0,162.22406,-20.73264,-4.36516
2013225359,0,163.70949,-20.317087,-4.878752
2013225369,0,165.12451,-19.969698,-5.267363
2013225379,0,166.42493,-19.69705,-5.54514
2013225389,0,167.56664,-19.474516,-5.72841
2013225399,0,168.5148,-19.298016,-5.855161
2013225409,0,169.26193,-19.181562,-5.95949
2013225419,0,169.80943,-19.128244,-6.053193
2013225429,0,170.18658,-19.179188,-6.14159
2013225440,0,170.42664,-19.369879,-6.200018
2013225450,0,170.56816,-19.729515,-6.210588
2013225460,0,170.62701,-20.29079,-6.131155
