location due to GPS and WiFi+Cell,2026-06-10_23-18-08.487_Active 10 Pro
time,provider,lat (deg),long (deg),has accuracy,accuracy (m),has altitude,altitude (m above sea level),has bearing,bearing (degrees),has speed,speed (m/s over ground),UTC,realtime
2013309722,gps,55.536348333333336,37.511223333333334,1,1.2,1,185.4,1,225.8,1,0.8971608,1781122781000,2013309650238533
2013310708,gps,55.536345,37.51121,1,1.2,1,185.5,1,259.41,1,0.88068974,1781122782000,2013310651342841
2013311717,gps,55.53634,37.5112,1,1.3,1,185.4,1,214.89,1,0.8601008,1781122783000,2013311651400687
2013312718,gps,55.53633333333334,37.51119333333334,1,1.3,1,185.4,1,231.96,1,0.86473334,1781122784000,2013312655573841
2013313716,gps,55.53633,37.511185,1,1.3,1,185.4,1,234.3,1,0.85546833,1781122785000,2013313651321533
2013314713,gps,55.536323333333335,37.51117833333333,1,1.3,1,185.4,1,217.94,1,0.8384825,1781122786000,2013314654854456
2013315718,gps,55.53631833333334,37.51117166666667,1,1.2,1,185.4,1,226.51,1,0.84208554,1781122787000,2013315654033533
2013316714,gps,55.536313333333325,37.511165,1,1.2,1,185.29999999999998,1,220.07,1,0.8209819,1781122788000,2013316651095072
2013317714,gps,55.53630833333333,37.511160000000004,1,1.2,1,185.4,1,206.33,1,0.82304084,1781122789000,2013317651573533
2013318715,gps,55.536303333333336,37.51115333333333,1,1.2,1,185.4,1,219.83,1,0.80965805,1781122790000,2013318652017226
2013319707,gps,55.53629666666667,37.51114666666667,1,1.2,1,185.4,1,212.95,1,0.79370165,1781122791000,2013319651751995
2013320714,gps,55.536289999999994,37.51114166666667,1,1.2,1,185.4,1,202.51,1,0.787525,1781122792000,2013320648951072
2013321717,gps,55.536285,37.511136666666665,1,1.2,1,185.4,1,215.13,1,0.77826,1781122793000,2013321652640380
2013322051,network,55.5355435,37.5132422,1,122.4,1,184.20001220703125,0,0.0,0,0.0,1781122793343,2013321986000000
2013322716,gps,55.536278333333335,37.511131666666664,1,1.2,1,185.4,1,198.48,1,0.76384777,1781122794000,2013322654581226
2013323710,gps,55.53627166666667,37.51112833333333,1,1.2,1,185.4,1,191.72,1,0.76796556,1781122795000,2013323651836688
2013324712,gps,55.536265,37.51112666666667,1,1.2,1,185.4,1,191.47,1,0.7648772,1781122796000,2013324648397303
2013325715,gps,55.536258333333336,37.51112666666667,1,1.2,1,185.4,1,178.07,1,0.7602447,1781122797000,2013325653312611
2013326708,gps,55.53625,37.51112666666667,1,1.2,1,185.4,1,177.65,1,0.7674508,1781122798000,2013326652888611
2013327713,gps,55.53624333333334,37.51112833333333,1,1.2,1,185.5,1,167.18,1,0.77465695,1781122799000,2013327652660919
2013328712,gps,55.536236666666674,37.51113333333333,1,1.2,1,185.4,1,156.62,1,0.7792894,1781122800000,2013328648195149
2013329721,gps,55.536229999999996,37.51113833333333,1,1.2,1,185.5,1,155.3,1,0.77877474,1781122801000,2013329653015380
2013330714,gps,55.53622166666667,37.511145000000006,1,1.3,1,185.6,1,154.31,1,0.79061335,1781122802000,2013330653706534
2013331712,gps,55.536213333333336,37.51115,1,1.3,1,185.6,1,162.39,1,0.8081139,1781122803000,2013331650757919
2013332709,gps,55.536205,37.511155,1,1.3,1,185.7,1,155.57,1,0.82561445,1781122804000,2013332653152996
2013333717,gps,55.536199999999994,37.511161666666666,1,1.3,1,185.7,1,180.15,1,0.79781944,1781122805000,2013333655134457
2013334728,gps,55.536195,37.51117,1,1.3,1,185.6,1,142.26,1,0.78958386,1781122806000,2013334655458457
2013335717,gps,55.536190000000005,37.511181666666666,1,1.3,1,185.7,1,138.03,1,0.7921575,1781122807000,2013335654703150
2013336714,gps,55.536188333333335,37.511190000000006,1,1.3,1,185.79999999999998,1,138.11,1,0.77980417,1781122808000,2013336652924381
2013337718,gps,55.536184999999996,37.5112,1,1.3,1,185.79999999999998,1,123.72,1,0.7736275,1781122809000,2013337655642458
2013338704,gps,55.53618166666667,37.51121166666667,1,1.3,1,185.79999999999998,1,129.24,1,0.78443664,1781122810000,2013338646003073
2013339713,gps,55.536178333333325,37.511224999999996,1,1.3,1,185.7,1,119.93,1,0.7762011,1781122811000,2013339648566842
2013340726,gps,55.53617666666667,37.51124,1,1.3,1,185.6,1,113.04,1,0.77053916,1781122812000,2013340654608073
2013341708,gps,55.53617333333333,37.511253333333336,1,1.3,1,185.7,1,109.62,1,0.7731128,1781122813000,2013341652946766
2013342693,network,55.5376549,37.5143285,1,1200.0,0,0.0,0,0.0,0,0.0,1781122813347,2013341990000000
2013342710,gps,55.53617333333333,37.511265,1,1.3,1,185.6,1,107.93,1,0.7484061,1781122814000,2013342653277535
2013343711,gps,55.536175,37.51127666666666,1,1.3,1,185.5,1,93.19,1,0.78701025,1781122815000,2013343655900689
2013344710,gps,55.536175,37.511291666666665,1,1.3,1,185.5,1,94.55,1,0.80451083,1781122816000,2013344653337920
2013345714,gps,55.536175,37.51130333333333,1,1.2,1,185.4,1,92.62,1,0.8014225,1781122817000,2013345651135766
2013346716,gps,55.53617333333333,37.511314999999996,1,1.2,1,185.29999999999998,1,93.2,1,0.81377584,1781122818000,2013346652523689
2013347716,gps,55.536175,37.51132666666667,1,1.2,1,185.2,1,89.64,1,0.81480527,1781122819000,2013347655235766
2013348717,gps,55.53617666666667,37.511338333333335,1,1.2,1,185.2,1,76.46,1,0.8086286,1781122820000,2013348655335381
