timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
1142,2077666077,0.041525,-0.251625,-0.401775,-3.0930002,2.26305,10.375051,0.056250002,-2.2125,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,2077666087,0.058575,-0.1887875,-0.3964125,-3.2989502,2.3470502,10.240951,0.056250002,-2.2125,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1162,2077666097,0.0820875,-0.12595,-0.3793625,-3.35595,2.3370001,10.476001,0.056250002,-2.2125,-46.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1172,2077666107,0.11715,-0.117425,-0.3656125,-3.2989502,2.2459502,10.870951,0.056250002,-2.25,-46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,2077666117,0.1640375,-0.17379999,-0.3656125,-3.14805,2.16,11.182051,0.056250002,-2.25,-46.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192,2077666127,0.21945,-0.29425,-0.3826625,-2.8960502,2.18895,11.31105,0.15,-2.2875001,-46.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,2077666138,0.2717,-0.435875,-0.4114,-2.7169502,2.2339501,11.083951,0.13125001,-2.325,-46.443752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,2077666148,0.311025,-0.56155,-0.4466,-2.6260502,2.32095,10.62405,0.13125001,-2.325,-46.443752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,2077666158,0.3271125,-0.6446,-0.471075,-2.6550002,2.388,10.15005,0.16875,-2.3625002,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,2077666168,0.3334375,-0.6829625,-0.484825,-2.69805,2.4070501,9.774,0.16875,-2.3625002,-46.612503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243,2077666178,0.3345375,-0.69905,-0.49445,-2.67405,2.421,9.645,0.056250002,-2.4,-46.74375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,2077666188,0.3388,-0.7203625,-0.5137,-2.6239502,2.39205,9.50895,0.056250002,-2.4,-46.74375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1263,2077666198,0.3408625,-0.7277875,-0.5424375,-2.568,2.3370001,9.35805,-0.09375,-2.4750001,-46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1273,2077666208,0.346225,-0.7415375,-0.5808,-2.47005,2.3470502,9.34305,-0.09375,-2.4750001,-46.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,2077666218,0.3504875,-0.76285,-0.620125,-2.355,2.45895,9.20505,-0.41250002,-2.53125,-47.100002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
