linear_acc,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2077670470,3,0.320568,-0.169038,-0.525244
2077670480,3,0.314682,-0.14468,-0.509898
2077670490,3,0.307291,-0.102463,-0.491109
2077670500,3,0.283884,-0.059497,-0.454306
2077670510,3,0.260754,-0.047407,-0.426013
2077670520,3,0.249783,-0.072083,-0.417871
2077670531,3,0.229706,-0.108806,-0.404144
2077670541,3,0.183637,-0.130716,-0.343426
2077670551,3,0.132991,-0.131067,-0.291469
2077670561,3,0.088452,-0.11807,-0.241794
2077670571,3,0.029453,-0.10697,-0.170642
2077670581,3,-0.031024,-0.086021,-0.121701
2077670591,3,-0.068872,-0.023296,-0.120537
2077670601,3,-0.071634,0.115055,-0.152039
2077670611,3,-0.047794,0.301776,-0.130314
2077670621,3,-0.033127,0.404226,-0.032553
2077670631,3,-0.052487,0.309143,0.031737
2077670641,3,-0.07372,0.129583,0.048246
2077670651,3,-0.074108,-0.046881,0.046322
2077670662,3,-0.042112,-0.156128,0.042932
2077670672,3,0.0744,-0.183897,0.079164
2077670682,3,0.208535,-0.157077,0.203409
2077670692,3,0.321334,-0.144688,0.354391
2077670702,3,0.411956,-0.183107,0.455193
2077670712,3,0.466386,-0.26313,0.511892
2077670722,3,0.506098,-0.341451,0.541801
2077670732,3,0.541252,-0.389935,0.567771
2077670742,3,0.573462,-0.400629,0.598891
2077670752,3,0.596229,-0.382624,0.645877
2077670762,3,0.604929,-0.356027,0.700576
2077670772,3,0.595545,-0.327279,0.730353
2077670782,3,0.56965,-0.313091,0.740065
2077670793,3,0.530291,-0.319936,0.742599
2077670803,3,0.498294,-0.330775,0.718706
2077670813,3,0.465353,-0.311674,0.688673
2077670823,3,0.421635,-0.249403,0.682907
2077670833,3,0.38832,-0.174176,0.662779
2077670843,3,0.383568,-0.119803,0.590047
2077670853,3,0.387171,-0.090224,0.523369
2077670863,3,0.385394,-0.068604,0.458343
2077670873,3,0.39955,-0.039942,0.364057
2077670883,3,0.415791,-0.016184,0.284861
2077670893,3,0.397947,-0.028717,0.261854
2077670903,3,0.334255,-0.125062,0.269498
2077670913,3,0.236248,-0.28169,0.204489
2077670923,3,0.145391,-0.362108,0.044903
2077670934,3,0.084518,-0.259999,-0.081744
2077670944,3,0.048397,-0.093715,-0.14367
2077670954,3,0.014584,0.07136,-0.167225
2077670964,3,-0.039153,0.192377,-0.173109
2077670974,3,-0.159205,0.243603,-0.207695
2077670984,3,-0.28021,0.228083,-0.308787
2077670994,3,-0.37363,0.208451,-0.422413
2077671004,3,-0.441535,0.226775,-0.488924
2077671014,3,-0.466617,0.28121,-0.523044
2077671024,3,-0.473786,0.342061,-0.528888
2077671034,3,-0.47601,0.380909,-0.520985
2077671044,3,-0.483598,0.382555,-0.503298
2077671054,3,-0.484562,0.358972,-0.49132
2077671065,3,-0.470904,0.325037,-0.488951
2077671075,3,-0.445101,0.279501,-0.493761
2077671085,3,-0.408562,0.232923,-0.49997
2077671095,3,-0.364901,0.193425,-0.50149
2077671105,3,-0.317714,0.160997,-0.50111
