stk3a5x_als,sensortek,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
2077714296,3,0.0
2077714306,3,0.0
2077714316,3,0.0
2077714326,3,0.0
2077714336,3,0.0
2077714346,3,0.0
2077714356,3,0.0
2077714366,3,0.0
2077714376,3,0.0
2077714386,3,0.0
2077714396,3,0.0
2077714406,3,0.0
2077714416,3,0.0
2077714426,3,0.0
2077714436,3,0.0
2077714446,3,0.0
2077714456,3,0.0
2077714466,3,0.0
2077714476,3,0.0
2077714486,3,0.0
2077714496,3,0.0
2077714506,3,0.0
2077714516,3,0.0
2077714526,3,0.0
2077714536,3,0.0
2077714546,3,0.0
2077714556,3,0.0
2077714566,3,0.0
2077714576,3,0.0
2077714586,3,0.0
2077714596,3,0.0
2077714606,3,0.0
2077714616,3,0.0
2077714626,3,0.0
2077714636,3,0.0
2077714646,3,0.0
2077714656,3,0.0
2077714666,3,0.0
2077714676,3,0.0
2077714686,3,0.0
2077714696,3,0.0
2077714706,3,0.0
2077714716,3,0.0
2077714726,3,0.0
2077714736,3,0.0
2077714746,3,0.0
2077714756,3,0.0
2077714766,3,0.0
2077714776,3,0.0
2077714786,3,0.0
2077714796,3,0.0
2077714806,3,0.0
2077714816,3,0.0
2077714826,3,0.0
2077714836,3,0.0
2077714846,3,0.0
2077714856,3,0.0
2077714866,3,0.0
2077714876,3,0.0
2077714886,3,0.0
2077714896,3,0.0
2077714906,3,0.0
2077714916,3,0.0
2077714926,3,0.0
2077714936,3,0.0
2077714946,3,0.0
2077714956,3,0.0
2077714966,3,0.0
2077714976,3,0.0
2077714986,3,0.0
2077714996,3,0.0
2077715006,3,0.0
2077715016,3,0.0
2077715026,3,0.0
2077715036,3,0.0
2077715046,3,0.0
2077715056,3,0.0
2077715066,3,0.0
2077715076,3,0.0
2077715086,3,0.0
2077715096,3,0.0
2077715106,3,0.0
2077715116,3,0.0
2077715126,3,0.0
2077715136,3,0.0
2077715146,3,0.0
2077715156,3,0.0
2077715166,3,0.0
2077715176,3,0.0
2077715186,3,0.0
2077715196,3,0.0
2077715206,3,0.0
2077715216,3,0.0
2077715226,3,0.0
2077715236,3,0.0
2077715246,3,0.0
2077715256,3,0.0
2077715266,3,0.0
2077715276,3,0.0
2077715286,3,0.0
2077715296,3,0.0
2077715306,3,0.0
2077715316,3,0.0
2077715326,3,0.0
2077715336,3,0.0
2077715346,3,0.0
2077715356,3,0.0
2077715366,3,0.0
2077715376,3,0.0
2077715386,3,0.0
2077715396,3,0.0
2077715406,3,0.0
2077715416,3,0.0
2077715426,3,0.0
2077715436,3,0.0
2077715446,3,0.0
2077715456,3,0.0
2077715466,3,0.0
2077715476,3,0.0
2077715486,3,0.0
2077715496,3,0.0
2077715506,3,0.0
2077715516,3,0.0
2077715526,3,0.0
2077715536,3,0.0
2077715546,3,0.0
2077715556,3,0.0
2077715566,3,0.0
2077715576,3,0.0
2077715586,3,0.0
2077715596,3,0.0
2077715606,3,0.0
2077715616,3,0.0
2077715626,3,0.0
2077715636,3,0.0
2077715646,3,0.0
2077715656,3,0.0
2077715666,3,0.0
2077715676,3,0.0
2077715686,3,0.0
2077715696,3,0.0
2077715706,3,0.0
2077715716,3,0.0
2077715726,3,0.0
2077715736,3,0.0
2077715746,3,0.0
2077715756,3,0.0
2077715766,3,0.0
2077715776,3,0.0
2077715786,3,0.0
2077715796,3,0.0
2077715806,3,0.0
2077715816,3,0.0
2077715826,3,0.0
2077715836,3,0.0
2077715846,3,0.0
2077715856,3,0.0
2077715866,3,0.0
2077715876,3,0.0
2077715886,3,0.0
2077715896,3,0.0
2077715906,3,0.0
2077715916,3,0.0
2077715926,3,0.0
2077715936,3,0.0
2077715946,3,0.0
2077715956,3,0.0
2077715966,3,0.0
2077715976,3,0.0
2077715986,3,0.0
2077715996,3,0.0
2077716006,3,0.0
2077716016,3,0.0
2077716026,3,0.0
2077716036,3,0.0
2077716046,3,0.0
2077716056,3,0.0
2077716066,3,0.0
2077716076,3,0.0
2077716086,3,0.0
2077716096,3,0.0
2077716106,3,0.0
2077716116,3,0.0
2077716126,3,0.0
2077716136,3,0.0
2077716146,3,0.0
2077716156,3,0.0
2077716166,3,0.0
2077716176,3,0.0
2077716186,3,0.0
2077716196,3,0.0
2077716206,3,0.0
2077716216,3,0.0
2077716226,3,0.0
2077716236,3,0.0
2077716246,3,0.0
2077716256,3,0.0
2077716266,3,0.0
2077716276,3,0.0
2077716286,3,0.0
2077716296,3,0.0
2077716306,3,0.0
2077716316,3,0.0
2077716326,3,0.0
2077716336,3,0.0
2077716346,3,0.0
2077716356,3,0.0
2077716366,3,0.0
2077716376,3,0.0
2077716386,3,0.0
2077716396,3,0.0
2077716406,3,0.0
2077716416,3,0.0
2077716426,3,0.0
2077716436,3,0.0
2077716446,3,0.0
2077716456,3,0.0
2077716466,3,0.0
2077716476,3,0.0
2077716486,3,0.0
2077716496,3,0.0
2077716506,3,0.0
2077716516,3,0.0
2077716526,3,0.0
2077716536,3,0.0
2077716546,3,0.0
2077716556,3,0.0
2077716566,3,0.0
2077716576,3,0.0
2077716586,3,0.0
2077716596,3,0.0
2077716606,3,0.0
2077716616,3,0.0
2077716626,3,0.0
2077716636,3,0.0
2077716646,3,0.0
2077716656,3,0.0
2077716666,3,0.0
2077716676,3,0.0
2077716686,3,0.0
2077716696,3,0.0
2077716706,3,0.0
2077716716,3,0.0
2077716726,3,0.0
2077716736,3,0.0
2077716746,3,0.0
2077716756,3,0.0
2077716766,3,0.0
2077716776,3,0.0
2077716786,3,0.0
2077716796,3,0.0
2077716806,3,0.0
2077716816,3,0.0
2077716826,3,0.0
2077716836,3,0.0
2077716846,3,0.0
2077716856,3,0.0
2077716866,3,0.0
2077716876,3,0.0
2077716886,3,0.0
2077716896,3,0.0
2077716906,3,0.0
2077716916,3,0.0
