gravity,mtk,2026-06-11_17-12-13.502_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2077668838,3,1.945428,9.482409,-1.556256
2077668848,3,1.915129,9.489805,-1.54496
2077668858,3,1.884793,9.497755,-1.529232
2077668868,3,1.854469,9.50631,-1.508753
2077668878,3,1.823832,9.515555,-1.483426
2077668888,3,1.792368,9.525654,-1.452497
2077668898,3,1.7593,9.536751,-1.415326
2077668908,3,1.723798,9.548921,-1.371708
2077668918,3,1.685883,9.561992,-1.322611
2077668928,3,1.646073,9.575357,-1.270874
2077668939,3,1.605448,9.588733,-1.217206
2077668949,3,1.565394,9.601774,-1.162609
2077668959,3,1.527491,9.614156,-1.108035
2077668969,3,1.493142,9.625615,-1.054239
2077668979,3,1.463701,9.635978,-1.001075
2077668989,3,1.441079,9.645167,-0.946549
2077668999,3,1.424616,9.653276,-0.890995
2077669009,3,1.413556,9.660334,-0.835198
2077669019,3,1.40701,9.666437,-0.779546
2077669029,3,1.405302,9.671518,-0.724037
2077669039,3,1.406139,9.675883,-0.66973
2077669049,3,1.407852,9.679749,-0.617683
2077669059,3,1.408967,9.683324,-0.568852
2077669070,3,1.408623,9.686704,-0.524591
2077669080,3,1.406639,9.689855,-0.486782
2077669090,3,1.403452,9.692554,-0.45734
2077669100,3,1.399871,9.694575,-0.43731
2077669110,3,1.397034,9.695728,-0.427141
2077669120,3,1.393756,9.696226,-0.426354
2077669130,3,1.390132,9.696192,-0.433275
2077669140,3,1.385924,9.695847,-0.445644
2077669150,3,1.383464,9.695063,-0.461498
2077669160,3,1.382714,9.693924,-0.479672
2077669170,3,1.383383,9.692498,-0.499328
2077669180,3,1.384456,9.690957,-0.519984
2077669190,3,1.383593,9.689641,-0.542089
2077669201,3,1.3799,9.688766,-0.564807
2077669211,3,1.373186,9.68844,-0.58719
2077669221,3,1.363625,9.688688,-0.608625
2077669231,3,1.35122,9.689521,-0.628888
2077669241,3,1.337551,9.690702,-0.6471
2077669251,3,1.32341,9.692101,-0.662495
