linear_acc,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2083944045,3,-0.054667,-0.301399,0.073522
2083944055,3,-0.062593,-0.312988,0.081696
2083944065,3,-0.091481,-0.321237,0.091333
2083944075,3,-0.123555,-0.304895,0.094986
2083944085,3,-0.155907,-0.268287,0.059131
2083944095,3,-0.182268,-0.244015,0.00398
2083944105,3,-0.203443,-0.218393,-0.035504
2083944115,3,-0.2226,-0.207778,-0.028673
2083944125,3,-0.236866,-0.206849,-9.72E-4
2083944135,3,-0.243531,-0.212215,0.00474
2083944145,3,-0.242294,-0.224512,0.00237
2083944155,3,-0.227724,-0.260831,-0.001828
2083944165,3,-0.20443,-0.308311,0.007078
2083944176,3,-0.1778,-0.365003,0.026378
2083944186,3,-0.159492,-0.408615,0.006028
2083944196,3,-0.149729,-0.411806,0.0136
2083944206,3,-0.136406,-0.344843,0.049208
2083944216,3,-0.127357,-0.216984,-0.033348
2083944226,3,-0.147946,-0.157027,-0.088138
2083944236,3,-0.162565,-0.130926,-0.056548
2083944246,3,-0.15356,-0.132889,-0.028823
2083944256,3,-0.130214,-0.160054,-0.014105
2083944266,3,-0.111544,-0.173762,-0.004609
2083944276,3,-0.103336,-0.1488,-0.032727
2083944286,3,-0.107392,-0.097683,-0.057337
2083944296,3,-0.118568,-0.032229,-0.061812
2083944307,3,-0.132093,0.0352,-0.045242
