GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Speed (OBD)(km/h),Acceleration Sensor(Total)(g),Litres Per 100 Kilometer(Instant)(l/100km),Speed (GPS)(km/h),Acceleration Sensor(Z axis)(g)
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.157,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.83084106,9.560303,1.6062622,0.016672513,690.5,15.0,0.016672512516379356,5.7743239402771,15.299999237060547,0.06373722106218338
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.258,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.9523773,9.550598,1.82341,0.014885306,690.5,15.0,0.014885306358337402,5.165217876434326,15.299999237060547,0.0858725756406784
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.360,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.56637573,9.238754,1.4300385,0.006462523,696.25,15.0,0.006462522782385349,5.603774070739746,15.299999237060547,0.04577353969216347
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.461,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.4482422,9.603195,1.0830231,0.008387993,706.75,14.0,0.008387993089854717,5.603774070739746,15.299999237060547,0.010399904102087021
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.558,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.4635315,9.225403,1.5440521,0.01305834,712.5,14.0,0.013058340176939964,6.291193962097168,15.299999237060547,0.057395726442337036
Fri Mar 25 17:38:31 GMT+03:00 2016,25-Mar-2016 17:38:24.658,37.56102899,55.7823229,4.25,3.0,170.0,217.7,0.6502075,9.728851,1.0669403,0.018873036,712.5,14.0,0.01887303590774536,6.108461856842041,15.299999237060547,0.008760479278862476
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:24.758,37.56099605,55.78228849,4.25,3.0,170.0,216.4,1.1284332,9.972031,1.5210876,0.0036499302,738.75,14.0,0.0036499302368611097,6.108461856842041,15.299999237060547,0.05505480244755745
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:24.861,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.86286926,9.809418,1.187149,0.009263293,763.5,14.0,0.007777107413858175,5.5341620445251465,15.299999237060547,0.034641314297914505
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:24.961,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.8256073,9.245514,1.1555634,-0.027487755,763.5,14.0,-0.014194965362548828,6.578343868255615,15.299999237060547,-0.0030343623366206884
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.057,37.56099605,55.78228849,4.25,3.0,170.0,216.4,1.0198975,9.698349,1.470398,0.024306834,785.0,14.0,0.024306833744049072,6.578343868255615,15.299999237060547,0.049887657165527344
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.158,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.84858704,10.145416,1.5089111,0.0110474825,785.0,14.0,0.01104748249053955,9.00606632232666,15.299999237060547,0.053813569247722626
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.258,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.5975647,9.291122,1.8210907,0.0039297566,844.5,14.0,0.003929756581783295,9.00606632232666,15.299999237060547,0.08563615381717682
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.358,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.41964722,9.718567,1.0700684,0.016584158,844.5,14.0,0.016584157943725586,4.202830791473389,15.299999237060547,0.0090793427079916
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.460,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.6934662,9.521347,1.5911102,0.019111745,824.25,14.0,0.020804457366466522,4.202830791473389,15.299999237060547,0.12050272524356842
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.559,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.7886505,9.61084,1.3359528,0.009156061,824.25,14.0,0.008985019288957119,5.351430416107178,15.299999237060547,0.029435282573103905
Fri Mar 25 17:38:32 GMT+03:00 2016,25-Mar-2016 17:38:25.659,37.56099605,55.78228849,4.25,3.0,170.0,216.4,0.5914459,9.6775055,1.5003815,0.005943871,826.75,14.0,0.0059438711032271385,5.351430416107178,15.299999237060547,0.02293202094733715
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:25.758,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.55033875,9.842117,1.2374268,0.031727374,814.25,14.0,0.053019583225250244,5.690789699554443,14.399999618530273,0.025954224169254303
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:25.858,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.9600525,9.863358,0.98306274,0.023406338,814.25,14.0,0.023406337946653366,6.082357406616211,14.399999618530273,2.1026888862252235E-4
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:25.958,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.46232605,9.649231,1.6155243,0.009250096,792.0,14.0,0.009250096045434475,5.638580799102783,14.399999618530273,0.08319723606109619
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.062,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.53930664,9.725388,0.9305725,0.016418993,788.5,14.0,0.021534264087677002,5.638580799102783,14.399999618530273,0.037148669362068176
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.160,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.3022766,8.90625,1.8451233,0.006628491,788.5,14.0,0.015194730833172798,6.056252956390381,14.399999618530273,0.046722352504730225
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.258,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.39994812,9.609558,1.3568268,0.0051961723,767.0,13.0,0.004868894815444946,7.92774772644043,14.399999618530273,0.07172747701406479
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.360,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.8789673,9.094482,1.3476105,0.007940412,758.5,13.0,0.010733485221862793,7.92774772644043,14.399999618530273,-0.0030763589311391115
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.457,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.8913574,9.203354,1.5057373,-0.026033998,747.75,13.0,-0.026033997535705566,6.775132179260254,14.399999618530273,0.053490038961172104
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.558,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.6308899,9.92868,1.5763245,0.0145341335,747.75,13.0,0.014534133486449718,7.787184715270996,14.399999618530273,0.06068546697497368
Fri Mar 25 17:38:33 GMT+03:00 2016,25-Mar-2016 17:38:26.660,37.56095611,55.78225631,4.0,3.0,170.0,218.8,0.8901367,9.140869,1.467392,0.011336537,735.25,13.0,0.014498229138553143,7.787184715270996,14.399999618530273,0.02062998153269291
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:26.757,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.3978119,9.334381,1.2105103,-0.020658791,728.25,13.0,-0.020658791065216064,6.831357002258301,13.5,0.023395538330078125
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:26.857,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.758255,9.41243,1.4351654,-0.01561187,720.75,13.0,-0.015611870214343071,6.718906879425049,13.5,0.04629616439342499
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:26.958,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.6112671,9.798492,1.6051788,-7.236153E-4,720.75,13.0,-7.23615288734436E-4,6.831357002258301,13.5,0.06362678855657578
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.058,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.75161743,9.415527,1.6731567,0.0023601195,714.25,13.0,0.0023601194843649864,7.590396881103516,13.5,0.07055623829364777
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.158,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.68836975,9.318008,1.2687073,-0.019823313,729.0,13.0,-0.019823312759399414,7.590396881103516,13.5,0.029327956959605217
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.260,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.64331055,9.437973,1.519104,0.006229652,729.0,13.0,0.007550440728664398,6.32533073425293,13.5,0.07124374061822891
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.359,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.572464,9.810059,1.314682,0.0023004583,709.5,13.0,0.002300458261743188,6.32533073425293,13.5,0.025798682123422623
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.457,37.56092492,55.78222865,3.75,3.0,170.0,218.5,1.0319824,9.903793,1.06633,0.039830506,709.5,13.0,0.03983050584793091,6.32533073425293,13.5,0.008698261342942715
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.558,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.728714,8.87883,1.3020325,-0.0632295,717.25,13.0,-0.063229501247406,9.586390495300293,13.5,0.0327250212430954
Fri Mar 25 17:38:34 GMT+03:00 2016,25-Mar-2016 17:38:27.658,37.56092492,55.78222865,3.75,3.0,170.0,218.5,0.7353821,9.579514,1.9962769,-0.0038846373,781.25,13.0,-0.003884637262672186,9.586390495300293,13.5,0.1034940704703331
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:27.758,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.8232727,9.434769,1.1426392,0.008168329,781.25,12.0,0.008168328553438187,10.68980884552002,13.5,0.016476977616548538
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:27.859,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.3760376,9.626587,1.2444,0.009210408,872.75,12.0,0.009210407733917236,10.68980884552002,13.5,0.026850152760744095
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:27.960,37.56089628,55.7821953,3.75,3.0,169.0,216.6,1.0821075,9.683365,1.3610077,0.0032658428,957.25,12.0,0.0032658427953720093,9.288865089416504,13.5,0.03873676434159279
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.058,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.5735321,9.133148,1.3619232,0.0061555137,957.25,12.0,0.006155513692647219,9.53250789642334,13.5,0.03883009031414986
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.165,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.8887329,10.047638,1.2507935,0.0043348735,1003.75,12.0,0.004334873519837856,1.8882282972335815,13.5,0.027501879259943962
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.259,37.56089628,55.7821953,3.75,3.0,169.0,216.6,1.204071,9.774124,1.6442566,0.03677076,971.0,12.0,0.036770761013031006,1.8882282972335815,13.5,0.0676102489233017
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.358,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.55773926,9.655029,1.8485565,0.008969049,892.5,12.0,0.008969048969447613,1.7664071321487427,13.5,0.08843593299388885
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.458,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.91539,9.77861,0.96821594,0.015969744,892.5,12.0,0.015969743952155113,1.7664071321487427,13.5,-0.0013031665002927184
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.559,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.79460144,8.945755,1.7525482,-0.048240185,826.75,12.0,-0.04824018478393555,4.7205705642700195,13.5,0.07864914834499359
Fri Mar 25 17:38:35 GMT+03:00 2016,25-Mar-2016 17:38:28.658,37.56089628,55.7821953,3.75,3.0,169.0,216.6,0.99620056,9.590546,1.1186829,-0.012669504,804.0,12.0,-0.012669503688812256,9.59341812133789,13.5,0.014034949243068695
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:28.758,37.56086586,55.78216431,3.5,3.0,169.0,218.1,-0.13578796,9.580414,1.3521118,-0.010290558,804.0,12.0,-0.010290558449923992,7.431092262268066,12.59999942779541,0.03782994672656059
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:28.858,37.56086586,55.78216431,3.5,3.0,169.0,218.1,-0.36698914,9.846573,1.7740326,0.009847999,792.5,12.0,0.00984799861907959,7.431092262268066,12.59999942779541,0.08083920180797577
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:28.961,37.56086586,55.78216431,3.5,3.0,169.0,218.1,0.84298706,9.014511,1.6958923,-0.04202938,773.75,12.0,-0.042029380798339844,7.278815746307373,12.59999942779541,0.07287383079528809
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.058,37.56086586,55.78216431,3.5,3.0,169.0,218.1,-0.19963074,8.373352,1.0929718,-0.052507002,763.5,12.0,-0.05250700190663338,6.974262714385986,12.59999942779541,0.01141404639929533
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.157,37.56086586,55.78216431,3.5,3.0,169.0,218.1,1.6569519,10.296341,1.7650452,0.01336919,763.5,12.0,0.013369189575314522,7.278815746307373,12.59999942779541,0.07992304861545563
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.258,37.56086586,55.78216431,3.5,3.0,169.0,218.1,1.7038574,10.416,2.2878113,0.11987144,753.75,12.0,0.11987143754959106,7.278815746307373,12.59999942779541,0.1332121640443802
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.358,37.56086586,55.78216431,3.5,3.0,169.0,218.1,0.44584656,8.746063,1.2853699,-0.07873225,753.75,12.0,-0.07873225212097168,13.461240768432617,12.59999942779541,0.031026488170027733
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.458,37.56086586,55.78216431,3.5,3.0,169.0,218.1,0.6714783,9.183105,0.96673584,0.012831319,817.25,12.0,0.012831319123506546,40.109622955322266,12.59999942779541,-0.001454043434932828
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.558,37.56086586,55.78216431,3.5,3.0,169.0,218.1,-0.5025482,9.206711,1.085083,-0.0034857318,969.25,12.0,-0.003485731780529022,40.109622955322266,12.59999942779541,0.010609887540340424
Fri Mar 25 17:38:36 GMT+03:00 2016,25-Mar-2016 17:38:29.658,37.56086586,55.78216431,3.5,3.0,169.0,218.1,0.5078583,9.997757,1.5257416,0.051237524,1189.25,12.0,0.051237523555755615,38.40412521362305,12.59999942779541,0.05552921071648598
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:29.758,37.5608308,55.7821383,3.0,4.0,168.0,216.4,1.4412537,9.595215,0.90138245,0.048613384,1189.25,12.0,0.04861338436603546,45.74385452270508,10.799999237060547,-0.008115958422422409
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:29.858,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.17015076,8.786346,0.3435669,0.013262222,1345.75,12.0,0.013262221589684486,45.74385452270508,10.799999237060547,-0.06497789174318314
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:29.958,37.5608308,55.7821383,3.0,4.0,168.0,216.4,1.0574646,10.025299,0.28948975,0.032980435,1444.0,12.0,0.032980434596538544,39.83552551269531,10.799999237060547,-0.07049033790826797
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.058,37.5608308,55.7821383,3.0,4.0,168.0,216.4,2.0926666,10.521622,0.7165375,0.11498505,1444.0,13.0,0.11498504877090454,4.835363864898682,10.799999237060547,-0.026958461850881577
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.159,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.38267517,8.714996,0.65115356,0.012619716,1365.5,13.0,0.012619716115295887,4.835363864898682,10.799999237060547,-0.03362349048256874
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.258,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.0909729,8.852768,0.4272766,0.0038895647,1172.5,13.0,0.0038895646575838327,1.827317714691162,10.799999237060547,-0.05644478648900986
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.358,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.42175293,10.2478485,0.6918335,0.06689292,1172.5,14.0,0.06689292192459106,4.568294525146484,10.799999237060547,-0.0294767078012228
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.459,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.7958374,9.596344,1.4391785,0.027495291,1101.75,14.0,0.027495291084051132,4.568294525146484,10.799999237060547,0.04670524224638939
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.558,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.3700714,9.156433,1.6830292,0.019984826,1027.5,14.0,0.01998482644557953,1.6967949867248535,10.799999237060547,0.07156260311603546
Fri Mar 25 17:38:37 GMT+03:00 2016,25-Mar-2016 17:38:30.658,37.5608308,55.7821383,3.0,4.0,168.0,216.4,0.5348511,9.390671,1.1365814,0.018347207,1027.5,14.0,0.018347207456827164,1.3835405111312866,10.799999237060547,0.015859471634030342
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:30.758,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.018676758,8.940704,1.0128784,-0.06378144,1007.5,14.0,-0.06378144025802612,1.3835405111312866,12.59999942779541,0.0032495830673724413
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:30.858,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.77711487,9.95343,1.3069763,0.0027237535,946.25,14.0,0.0027237534523010254,1.6184813976287842,12.59999942779541,0.033228982239961624
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:30.958,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.97343445,10.051422,1.5346222,0.011850246,946.25,14.0,0.011850246228277683,4.463876247406006,12.59999942779541,0.056434471160173416
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.059,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.35559082,9.277206,1.694397,-0.018984556,881.75,14.0,-0.018984556198120117,7.309270858764648,12.59999942779541,0.07272139936685562
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.157,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.5017853,9.75769,1.647644,0.02904421,848.0,14.0,0.02904421091079712,7.309270858764648,12.59999942779541,0.06795555353164673
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.257,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.9868622,9.7404175,1.2657928,0.016076857,804.75,14.0,0.01607685722410679,6.265089511871338,12.59999942779541,0.029030868783593178
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.358,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.6184082,9.649155,1.4814911,0.011294685,781.5,14.0,0.011294685304164886,7.0482258796691895,12.59999942779541,0.05101845785975456
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.458,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.47113037,9.423996,0.5381775,-0.017585099,781.5,13.0,-0.01758509874343872,9.361489295959473,12.59999942779541,-0.04513990879058838
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.558,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.46846008,9.020813,1.4971161,-0.011705451,748.75,13.0,-0.011705450713634491,9.361489295959473,12.59999942779541,0.05261122062802315
Fri Mar 25 17:38:38 GMT+03:00 2016,25-Mar-2016 17:38:31.658,37.56079262,55.78211325,3.5,4.0,168.0,219.5,0.8210144,10.035507,1.122818,0.0014344546,728.75,13.0,0.0014344545779749751,6.887582302093506,12.59999942779541,0.014456471428275108
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:31.758,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.5787811,9.49144,1.2737885,0.0020412107,728.75,13.0,0.0020412106532603502,8.265098571777344,13.5,0.029845915734767914
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:31.857,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.8961029,9.481354,1.8178558,0.0073331594,707.0,13.0,0.007333159446716309,6.269105434417725,13.5,0.08530639857053757
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:31.958,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.5452728,9.235672,1.595932,0.009794533,712.0,13.0,0.009794533252716064,6.269105434417725,13.5,0.06268420070409775
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.058,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.96954346,9.843018,1.3551025,0.00920014,704.75,13.0,0.0092001399025321,6.550230979919434,13.5,0.03813481330871582
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.158,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.39743042,9.660049,1.3161011,0.013636887,704.75,13.0,0.013636887073516846,6.128542900085449,13.5,0.03415912762284279
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.258,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.7269745,9.390091,1.6038513,-0.0024042043,684.75,13.0,-0.002404204336926341,6.128542900085449,13.5,0.06349146366119385
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.358,37.56075235,55.78209142,3.75,3.0,168.0,218.4,1.0487976,9.737488,1.3777313,0.0015596548,711.75,13.0,0.001559654832817614,9.92374038696289,13.5,0.040441520512104034
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.458,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.5587311,9.563034,1.3298798,0.0024493898,702.25,13.0,0.0024493897799402475,5.903641700744629,13.5,0.03556368499994278
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.558,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.30744934,9.8181305,1.4314575,0.030895531,702.25,13.0,0.030895531177520752,6.550230979919434,13.5,0.04591819643974304
Fri Mar 25 17:38:39 GMT+03:00 2016,25-Mar-2016 17:38:32.671,37.56075235,55.78209142,3.75,3.0,168.0,218.4,0.8542175,9.264999,1.5709686,0.00862965,708.0,13.0,0.011713583953678608,6.550230979919434,13.5,0.037644851952791214
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:32.758,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.50904846,9.109695,1.2610321,4.886304E-4,708.0,13.0,4.88630379550159E-4,6.32533073425293,13.5,0.028545575216412544
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:32.857,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.73342896,9.926483,1.3567963,0.0430153,707.5,13.0,0.04301530122756958,6.32533073425293,13.5,0.038307465612888336
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:32.957,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.77690125,9.901154,1.7777252,0.047484815,702.75,13.0,0.04748481512069702,6.775132179260254,13.5,0.08121561259031296
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.058,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.9865875,9.622421,0.9184265,0.018167054,702.75,12.0,0.018167054280638695,6.730620384216309,13.5,-0.006378541234880686
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.158,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.37828064,9.15004,1.445755,0.0077196998,700.0,12.0,0.007719699759036303,6.730620384216309,13.5,0.0473756343126297
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.258,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.46903992,9.896912,1.3684845,0.03858,692.75,12.0,0.03858000040054321,7.217904567718506,13.5,0.03949892520904541
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.358,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.30847168,9.191391,1.383606,0.011227295,719.5,12.0,0.01122729480266571,6.761075496673584,13.5,0.04104036092758179
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.458,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.9413605,9.660461,1.3632355,0.010014625,719.5,12.0,0.010014625266194344,12.791223526000977,13.5,0.03896385803818703
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.561,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.614624,9.648163,1.1824493,0.010309663,776.5,12.0,0.01030966266989708,12.791223526000977,13.5,0.020535100251436234
Fri Mar 25 17:38:40 GMT+03:00 2016,25-Mar-2016 17:38:33.658,37.56071719,55.78206695,3.75,4.0,167.0,218.0,0.66119385,9.590942,1.4653778,0.010309458,870.75,12.0,0.010309457778930664,3.319627285003662,13.5,0.04937592148780823
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:33.759,37.56068251,55.78204096,3.75,4.0,168.0,216.0,0.7396393,9.70459,1.2938385,0.012338787,966.0,12.0,0.012338787317276001,29.14571762084961,13.5,0.03188975527882576
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:33.858,37.56068251,55.78204096,3.75,4.0,168.0,216.0,0.6301575,9.637131,1.1835175,0.008041493,966.0,12.0,0.00804149266332388,41.99785232543945,13.5,0.02064397931098938
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:33.958,37.56068251,55.78204096,3.75,4.0,168.0,216.0,0.46098328,9.646469,0.7126007,0.006128609,1123.0,12.0,0.0061286091804504395,41.99785232543945,13.5,-0.027359765022993088
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:34.058,37.56068251,55.78204096,3.75,4.0,168.0,216.0,1.10289,9.4401245,1.056366,0.00560081,1248.0,12.0,0.0056008100509643555,43.946990966796875,13.5,0.007682564668357372
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:34.157,37.56068251,55.78204096,3.75,4.0,168.0,216.0,0.517807,9.391708,0.26148987,0.0025439907,1248.0,13.0,0.002543990733101964,24.907745361328125,13.5,-0.07334455847740173
Fri Mar 25 17:38:41 GMT+03:00 2016,25-Mar-2016 17:38:34.258,37.56068251,55.78204096,3.75,4.0,168.0,216.0,1.1219635,10.091049,0.7558441,0.01130203,1344.0,13.0,0.011302029713988304,24.907745361328125,13.5,-0.022951669991016388
