stk3a5x_als,sensortek,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ambient_brightness[lux]
885963995,3,20.0
885964005,3,20.0
885964015,3,20.0
885964025,3,19.0
885964035,3,19.0
885964045,3,19.0
885964055,3,19.0
885964065,3,19.0
885964075,3,19.0
885964085,3,19.0
885964095,3,19.0
885964105,3,19.0
885964115,3,19.0
885964125,3,18.0
885964135,3,18.0
885964145,3,18.0
885964155,3,18.0
885964165,3,18.0
885964175,3,19.0
885964185,3,19.0
885964195,3,19.0
885964205,3,19.0
885964215,3,19.0
885964225,3,21.0
885964235,3,21.0
885964245,3,21.0
885964255,3,21.0
885964265,3,21.0
885964275,3,21.0
885964285,3,21.0
885964295,3,21.0
885964305,3,21.0
885964315,3,21.0
885964325,3,21.0
885964335,3,18.0
885964345,3,18.0
885964355,3,18.0
885964365,3,18.0
885964375,3,18.0
885964385,3,22.0
885964395,3,22.0
885964405,3,22.0
885964415,3,22.0
885964425,3,22.0
885964435,3,24.0
885964445,3,24.0
885964455,3,24.0
885964465,3,24.0
885964475,3,24.0
885964485,3,22.0
885964495,3,22.0
885964505,3,22.0
885964515,3,22.0
885964525,3,22.0
885964535,3,19.0
885964545,3,19.0
885964555,3,19.0
885964565,3,19.0
885964575,3,19.0
885964585,3,69.0
885964595,3,69.0
885964605,3,69.0
885964615,3,69.0
885964625,3,69.0
885964635,3,69.0
885964645,3,45.0
885964655,3,45.0
885964665,3,45.0
885964675,3,45.0
885964685,3,45.0
885964695,3,63.0
885964705,3,63.0
885964715,3,63.0
885964725,3,63.0
885964735,3,63.0
885964745,3,106.0
885964755,3,106.0
885964765,3,106.0
885964775,3,106.0
885964785,3,106.0
885964795,3,137.0
885964805,3,137.0
885964815,3,137.0
885964825,3,137.0
885964835,3,137.0
885964845,3,276.0
885964855,3,276.0
885964865,3,276.0
885964875,3,276.0
885964885,3,276.0
885964895,3,1372.0
885964905,3,1372.0
885964915,3,1372.0
885964925,3,1372.0
885964935,3,1372.0
885964945,3,1372.0
885964955,3,3667.0
885964965,3,3667.0
885964975,3,3667.0
885964985,3,3667.0
885964995,3,3667.0
885965005,3,3357.0
885965015,3,3357.0
885965025,3,3357.0
885965035,3,3357.0
885965045,3,3357.0
885965055,3,1731.0
885965065,3,1731.0
885965075,3,1731.0
885965085,3,1731.0
885965095,3,1731.0
885965105,3,759.0
885965115,3,759.0
885965125,3,759.0
885965135,3,759.0
885965145,3,759.0
885965155,3,393.0
885965165,3,393.0
885965175,3,393.0
885965185,3,393.0
885965195,3,393.0
885965205,3,352.0
885965215,3,352.0
885965225,3,352.0
885965235,3,352.0
885965245,3,352.0
885965255,3,352.0
885965265,3,369.0
885965275,3,369.0
885965285,3,369.0
885965295,3,369.0
885965305,3,369.0
885965315,3,410.0
885965325,3,410.0
885965335,3,410.0
885965345,3,410.0
885965355,3,410.0
885965365,3,532.0
885965375,3,532.0
885965385,3,532.0
885965395,3,532.0
