gravity,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
885960102,3,0.80588,0.392428,9.756174
885960112,3,0.81009,0.332167,9.758014
885960123,3,0.806111,0.271463,9.760071
885960133,3,0.794198,0.211409,9.76229
885960143,3,0.775688,0.152634,9.764608
885960153,3,0.750766,0.095531,9.767044
885960163,3,0.72005,0.040739,9.769545
885960173,3,0.68453,-0.011765,9.772092
885960183,3,0.644903,-0.061887,9.774666
885960193,3,0.601748,-0.10942,9.777236
885960203,3,0.555749,-0.154233,9.779785
885960213,3,0.507571,-0.196106,9.782292
885960223,3,0.457615,-0.235243,9.784769
885960233,3,0.406618,-0.271536,9.787182
885960243,3,0.355049,-0.305195,9.789545
885960254,3,0.30925,-0.335217,9.791298
885960264,3,0.269382,-0.362392,9.792518
885960274,3,0.232779,-0.385743,9.793401
885960284,3,0.199497,-0.405632,9.79401
885960294,3,0.169887,-0.422731,9.794381
885960304,3,0.143887,-0.437516,9.794565
885960314,3,0.124503,-0.45195,9.794512
885960324,3,0.110951,-0.465711,9.794271
885960334,3,0.102746,-0.478466,9.793894
885960344,3,0.098791,-0.490175,9.793435
885960354,3,0.098499,-0.500986,9.792914
885960364,3,0.101872,-0.511016,9.79234
885960374,3,0.107167,-0.520012,9.791781
885960384,3,0.114065,-0.527812,9.79126
885960395,3,0.122319,-0.534593,9.790771
885960405,3,0.131968,-0.540696,9.790297
885960415,3,0.143265,-0.546487,9.789804
885960425,3,0.1563,-0.552113,9.789276
885960435,3,0.171013,-0.5575,9.788717
885960445,3,0.18688,-0.562288,9.788147
885960455,3,0.202344,-0.565536,9.787634
885960465,3,0.217228,-0.566957,9.787198
885960475,3,0.2337,-0.567856,9.78676
885960485,3,0.251407,-0.568333,9.786329
885960495,3,0.269772,-0.56879,9.785892
885960505,3,0.288516,-0.569377,9.785448
885960515,3,0.30368,-0.568538,9.785122
885960525,3,0.317021,-0.565245,9.784932
885960536,3,0.329016,-0.561077,9.784794
885960546,3,0.340246,-0.556673,9.784666
885960556,3,0.3516,-0.552452,9.784492
885960566,3,0.363259,-0.548159,9.784281
885960576,3,0.376289,-0.543633,9.784006
885960586,3,0.390501,-0.538482,9.783691
885960596,3,0.406056,-0.532342,9.783346
885960606,3,0.422723,-0.525006,9.782978
885960616,3,0.440002,-0.516142,9.782611
885960626,3,0.457474,-0.505453,9.782271
885960636,3,0.474739,-0.492864,9.781978
885960646,3,0.491775,-0.478739,9.781714
885960656,3,0.508631,-0.463461,9.781459
