icm4n607_gyro,iven_sense,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
885957373,3,-0.24695,0.017324999,-9.942488
885957383,3,-0.22247499,-0.0594,-10.533737
885957393,3,-0.1266375,-0.2160125,-11.033412
885957403,3,-0.121275,-0.2308625,-11.77055
885957413,3,-0.292875,0.02365,-12.484312
885957423,3,-0.2512125,-0.137225,-12.895437
885957433,3,-0.2778875,-0.253275,-13.021112
885957443,3,-0.2182125,0.0556875,-12.891175
885957453,3,-0.1969,-0.086075,-12.57905
885957463,3,-0.3034625,-0.355575,-12.27655
885957473,3,-0.3386625,-0.183975,-11.97075
885957483,3,-0.2011625,-0.050875,-11.640613
885957493,3,-0.24805,-0.17765,-11.306075
885957504,3,-0.2949375,-0.20955,-11.022688
885957514,3,-0.274725,-0.1392875,-10.720187
885957524,3,-0.205425,-0.082775,-10.392113
885957534,3,-0.206525,-0.1287,-10.085213
885957544,3,-0.2512125,-0.1307625,-9.7880745
885957554,3,-0.2204125,-0.0380875,-9.470588
885957564,3,-0.17985,-0.049775,-9.153237
885957574,3,-0.1959375,-0.10945,-8.86765
885957584,3,-0.2171125,-0.0647625,-8.573675
885957594,3,-0.1511125,0.0290125,-8.272138
885957604,3,-0.14905,-0.036025,-7.9707375
885957614,3,-0.18205,-0.122237496,-7.6714
885957624,3,-0.14905,-0.0477125,-7.3613377
885957635,3,-0.137225,-0.0466125,-7.055675
885957645,3,-0.1628,-0.0732875,-6.7595
885957655,3,-0.122375,-0.0232375,-6.463325
885957665,3,-0.122375,-0.033825,-6.16825
885957675,3,-0.1329625,-0.1126125,-5.890225
885957685,3,-0.137225,-0.0647625,-5.6027126
885957695,3,-0.08085,0.0301125,-5.3213873
885957705,3,-0.0925375,-0.067925,-5.0518875
885957715,3,-0.1170125,-0.0818125,-4.7898126
885957725,3,-0.0776875,-0.015675,-4.5245748
885957735,3,-0.07865,-0.0594,-4.2667623
885957745,3,-0.1010625,-0.07425,-4.0228376
885957755,3,-0.070125,-0.0264,-3.7789125
885957765,3,-0.072325,-0.033825,-3.53815
885957776,3,-0.0669625,-0.0466125,-3.3048124
885957786,3,-0.055275,-0.015675,-3.0694125
885957796,3,-0.055275,0.001375,-2.840475
885957806,3,-0.0488125,-0.0221375,-2.6167624
885957816,3,-0.0573375,-0.0391875,-2.3951125
885957826,3,-0.04675,-0.032725,-2.1725
885957836,3,-0.0413875,-0.0232375,-1.95305
885957846,3,-0.0402875,-0.0317625,-1.743225
885957856,3,-0.037125,-0.0306625,-1.5428874
885957866,3,-0.0286,-0.0125124995,-1.3575375
885957876,3,-0.0254375,-0.013612499,-1.187175
885957886,3,-0.0265375,-0.017875,-1.0283625
885957896,3,-0.018975,-0.0050875,-0.8760125
885957906,3,-0.0169125,-0.0028875,-0.7354875
885957917,3,-0.0158125,-0.00715,-0.5905625
885957927,3,-0.01045,0.001375,-0.4521
885957937,3,-0.01155,0.0023375,-0.3284875
885957947,3,-0.005225,-0.001925,-0.2187625
885957957,3,-0.0072875,0.001375,-0.125125
885957967,3,1.375E-4,2.75E-4,-0.0462
885957977,3,0.0012375,0.0088,0.00495
885957987,3,0.0033,0.0066,-0.0026125
885957997,3,-9.625E-4,-0.00825,0.00165
885958007,3,1.375E-4,0.0023375,-0.0026125
885958017,3,0.0033,0.001375,6.875E-4
885958027,3,1.375E-4,-0.0061875,6.875E-4
885958037,3,1.375E-4,0.0023375,-0.0015125
