orientation,mtk,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
885959095,3,327.8621,-0.741723,-2.767439
885959105,3,327.65808,-0.817121,-2.699253
885959115,3,327.47513,-0.870356,-2.653115
885959125,3,327.31238,-0.889364,-2.637479
885959135,3,327.16656,-0.864582,-2.640937
885959145,3,327.03925,-0.806853,-2.654101
885959156,3,326.92694,-0.727739,-2.67212
885959166,3,326.8256,-0.635438,-2.694756
885959176,3,326.7329,-0.53619,-2.723119
885959186,3,326.64984,-0.414141,-2.760513
885959196,3,326.5784,-0.284571,-2.784409
885959206,3,326.52112,-0.178334,-2.807557
885959216,3,326.48193,-0.100521,-2.831109
885959226,3,326.46103,-0.04648,-2.85579
885959236,3,326.4624,5.74E-4,-2.882722
885959246,3,326.494,0.055082,-2.907302
885959256,3,326.55884,0.124032,-2.925419
885959266,3,326.65735,0.192547,-2.955162
885959276,3,326.79108,0.267023,-2.995653
885959286,3,326.95627,0.410162,-3.123916
885959297,3,327.15247,0.537609,-3.286932
885959307,3,327.38177,0.677855,-3.438931
885959317,3,327.6439,0.809773,-3.603589
885959327,3,327.94122,0.915224,-3.783244
885959337,3,328.27805,0.998006,-3.971893
885959347,3,328.65652,1.054467,-4.162737
885959357,3,329.0799,1.096335,-4.363062
885959367,3,329.5524,1.116684,-4.557333
885959377,3,330.07645,1.106155,-4.742988
885959387,3,330.65366,1.074359,-4.909212
885959397,3,331.28616,1.025008,-5.050051
885959407,3,331.97388,0.976014,-5.171469
885959417,3,332.71606,0.903916,-5.267036
885959428,3,333.5112,0.80037,-5.343482
885959438,3,334.35538,0.665913,-5.406966
885959448,3,335.2473,0.49425,-5.449188
885959458,3,336.19104,0.286876,-5.462126
885959468,3,337.187,0.064352,-5.448811
885959478,3,338.23492,-0.183318,-5.399177
885959488,3,339.33295,-0.464515,-5.311936
885959498,3,340.47607,-0.758388,-5.216099
885959508,3,341.66516,-1.049482,-5.111054
885959518,3,342.89667,-1.330183,-4.981643
885959528,3,344.16837,-1.5822,-4.827441
885959538,3,345.47,-1.788449,-4.663019
885959548,3,346.79135,-1.958765,-4.497933
885959558,3,348.12943,-2.153395,-4.332085
885959569,3,349.47845,-2.400461,-4.157123
885959579,3,350.83594,-2.691997,-3.968793
885959589,3,352.1946,-3.017838,-3.752433
885959599,3,353.55118,-3.364848,-3.505564
885959609,3,354.90128,-3.731418,-3.233732
885959619,3,356.2422,-4.119156,-2.940715
885959629,3,357.57117,-4.485414,-2.625397
885959639,3,358.88037,-4.833636,-2.282629
885959649,3,0.164855,-5.172498,-1.920443
885959659,3,1.417175,-5.509471,-1.541113
885959669,3,2.63443,-5.803996,-1.160915
885959679,3,3.812378,-5.88924,-0.860938
885959689,3,4.945603,-5.873833,-0.667962
885959699,3,6.027378,-5.928426,-0.501072
885959710,3,7.05364,-6.072338,-0.347333
885959720,3,8.021005,-6.3127,-0.248338
885959730,3,8.928449,-6.687945,-0.204636
885959740,3,9.778451,-7.17668,-0.213713
885959750,3,10.566393,-7.719853,-0.267005
885959760,3,11.288172,-8.273359,-0.327064
885959770,3,11.944392,-8.855762,-0.367458
885959780,3,12.539598,-9.449727,-0.391641
885959790,3,13.069605,-10.056596,-0.385538
885959800,3,13.525433,-10.682277,-0.309114
885959810,3,13.89738,-11.356924,-0.13624
885959820,3,14.175421,-12.042542,0.102351
