qmc6308,qst,2026-05-28_22-10-22.697_Active 10 Pro
imuTimestamp,accuracy(more=better),mfield_x[uT],mfield_y[uT],mfield_z[uT]
885958399,3,-10.78125,40.74375,-3.825
885958419,3,-10.575001,40.93125,-4.125
885958439,3,-10.275001,41.1375,-4.4625
885958459,3,-9.900001,41.4,-4.8375
885958479,3,-9.431251,41.71875,-5.2312503
885958499,3,-8.94375,42.05625,-5.64375
885958519,3,-8.26875,42.45,-6.0750003
885958539,3,-7.4062505,42.862503,-6.5437503
885958559,3,-6.4125004,43.331253,-7.0312505
885958579,3,-5.25,43.78125,-7.5375004
885958599,3,-3.99375,44.2125,-8.025001
885958619,3,-2.5687501,44.625,-8.512501
885958639,3,-1.0125,45.018753,-8.981251
885958659,3,0.5625,45.3375,-9.375
885958679,3,2.1937501,45.600002,-9.76875
885958699,3,3.9750001,45.84375,-10.125
885958719,3,5.775,46.050003,-10.44375
885958739,3,7.6125,46.2,-10.725
885958759,3,9.46875,46.275,-10.931251
885958779,3,11.2875,46.29375,-11.212501
885958799,3,13.1625,46.275,-11.45625
885958819,3,14.906251,46.18125,-11.6625
885958839,3,16.5375,46.050003,-11.8125
885958859,3,18.075,45.862503,-11.962501
885958879,3,19.462502,45.65625,-12.056251
885958899,3,20.775002,45.43125,-12.150001
885958919,3,21.956251,45.206253,-12.225
885958939,3,23.00625,44.9625,-12.3
885958959,3,23.94375,44.737503,-12.356251
885958979,3,24.7875,44.53125,-12.39375
885958999,3,25.518751,44.325,-12.431251
885959019,3,26.156252,44.1375,-12.450001
885959039,3,26.681252,43.95,-12.450001
885959059,3,27.13125,43.78125,-12.4875
885959079,3,27.487501,43.65,-12.450001
885959099,3,27.768751,43.518753,-12.431251
885959119,3,27.975,43.40625,-12.4125
885959139,3,28.050001,43.3125,-12.39375
885959159,3,28.143751,43.237503,-12.337501
885959179,3,28.218752,43.21875,-12.337501
885959199,3,28.2,43.21875,-12.337501
885959219,3,28.06875,43.275,-12.31875
885959239,3,27.806252,43.3875,-12.31875
885959259,3,27.45,43.55625,-12.31875
885959279,3,26.962502,43.74375,-12.3
885959299,3,26.306252,43.987503,-12.281251
885959319,3,25.500002,44.25,-12.281251
885959339,3,24.50625,44.568752,-12.3
885959359,3,23.306252,44.8875,-12.31875
885959379,3,21.9375,45.24375,-12.31875
885959399,3,20.400002,45.581253,-12.31875
885959418,3,18.69375,45.9,-12.3
885959438,3,16.931252,46.2,-12.262501
885959459,3,14.962501,46.443752,-12.225
885959479,3,12.843751,46.631252,-12.150001
885959499,3,10.650001,46.74375,-12.075001
885959519,3,8.4375,46.78125,-12.0
885959539,3,6.2250004,46.725002,-11.868751
885959559,3,4.0125003,46.59375,-11.71875
885959579,3,1.85625,46.350002,-11.53125
885959599,3,-0.16875,46.03125,-11.34375
885959619,3,-2.11875,45.6375,-11.15625
885959639,3,-3.9,45.15,-10.931251
885959659,3,-5.49375,44.643753,-10.725
885959679,3,-6.9187503,44.100002,-10.5375
885959699,3,-8.15625,43.575,-10.3125
885959719,3,-9.1875,43.0875,-10.087501
885959739,3,-10.06875,42.600002,-9.918751
885959759,3,-10.725,42.1875,-9.806251
885959779,3,-11.19375,41.90625,-9.6
885959799,3,-11.26875,41.756252,-9.450001
885959819,3,-10.96875,41.756252,-9.337501
885959839,3,-10.200001,41.90625,-9.31875
885959859,3,-8.90625,42.131252,-9.31875
885959879,3,-6.99375,42.375,-9.3
885959899,3,-4.36875,42.487503,-9.31875
885959919,3,-1.0875001,42.300003,-9.356251
885959939,3,2.86875,41.5875,-9.4125
885959959,3,7.2937503,40.237503,-9.4125
885959979,3,12.0,38.15625,-9.39375
885959999,3,16.743752,35.30625,-9.337501
885960019,3,21.393751,31.725,-9.28125
885960039,3,25.743752,27.431252,-9.1875
885960059,3,29.6625,22.556252,-9.056251
885960079,3,33.09375,17.19375,-8.925
885960099,3,35.8125,11.4375,-8.83125
885960119,3,37.85625,5.4187503,-8.75625
885960139,3,39.112503,-0.80625004,-8.71875
885960159,3,39.6375,-7.1062503,-8.75625
885960179,3,39.3375,-13.368751,-8.868751
885960199,3,38.2125,-19.48125,-8.962501
885960219,3,36.2625,-25.29375,-9.09375
885960239,3,33.525,-30.6,-9.262501
885960259,3,30.187502,-35.268753,-9.4875
885960279,3,26.437502,-39.28125,-9.76875
885960299,3,22.518751,-42.54375,-10.087501
