rot_vec,mtk,2026-06-11_18-56-46.727_Active 10 Pro
imuTimestamp,accuracy(more=better),x*sin(a/2)[],y*sin(a/2)[],z*sin(a/2)[],cos(a/2)[],heading_accuracy[rad]
2083941415,3,0.102864,-0.775993,-0.622275,0.004991,0.0
2083941425,3,0.10247,-0.776866,-0.621265,0.002756,0.0
2083941435,3,0.10156,-0.77749,-0.620636,0.001926,0.0
2083941445,3,0.100164,-0.777993,-0.620231,0.002398,0.0
2083941455,3,0.098405,-0.778492,-0.619873,0.004852,0.0
2083941465,3,0.098195,-0.779319,-0.618852,0.006314,0.0
2083941475,3,0.096851,-0.779969,-0.618199,0.009774,0.0
2083941486,3,0.095982,-0.780532,-0.617558,0.013295,0.0
2083941496,3,0.095444,-0.781032,-0.616929,0.016651,0.0
2083941506,3,0.094884,-0.781526,-0.616311,0.019307,0.0
2083941516,3,0.093999,-0.782096,-0.615671,0.02093,0.0
2083941526,3,0.092612,-0.782665,-0.615135,0.02157,0.0
2083941536,3,0.090546,-0.783126,-0.614853,0.021668,0.0
2083941546,3,0.086469,-0.780548,-0.61872,0.021278,0.0
2083941556,3,0.081458,-0.778067,-0.622604,0.018392,0.0
2083941566,3,0.075498,-0.776308,-0.625691,0.012499,0.0
2083941576,3,0.068464,-0.775547,-0.627546,0.004907,0.0
2083941586,3,-0.060958,0.776333,0.627347,0.004943,0.0
2083941596,3,-0.053995,0.77647,0.627621,0.016393,0.0
2083941606,3,-0.047528,0.776026,0.628312,0.027332,0.0
2083941697,3,-0.047795,0.775152,0.629411,0.026384,0.0
2083941707,3,-0.043432,0.774373,0.630753,0.024689,0.0
2083941717,3,-0.039088,0.774274,0.631129,0.025438,0.0
2083941727,3,-0.035942,0.776047,0.629062,0.027174,0.0
2083941737,3,-0.0325,0.778159,0.626464,0.030887,0.0
2083941748,3,-0.028519,0.779239,0.62498,0.037033,0.0
2083941758,3,-0.025579,0.780105,0.623633,0.043159,0.0
2083941768,3,-0.023862,0.780772,0.622508,0.048034,0.0
2083941778,3,-0.023231,0.7812,0.621757,0.051033,0.0
2083941788,3,-0.022205,0.781748,0.621035,0.051878,0.0
2083941798,3,-0.021884,0.782276,0.620346,0.052297,0.0
2083941808,3,-0.022351,0.78263,0.619918,0.051874,0.0
2083941818,3,-0.023457,0.782497,0.620145,0.050667,0.0
2083941828,3,-0.02482,0.782023,0.620775,0.049603,0.0
2083941838,3,-0.025867,0.781631,0.621254,0.049263,0.0
2083941848,3,-0.025994,0.781712,0.621108,0.049739,0.0
2083941858,3,-0.025434,0.782018,0.62066,0.050792,0.0
2083941868,3,-0.024755,0.782145,0.620458,0.051652,0.0
2083941878,3,-0.024634,0.781938,0.620675,0.052229,0.0
2083941889,3,-0.02511,0.781609,0.621078,0.052138,0.0
2083941899,3,-0.024431,0.780797,0.622309,0.049906,0.0
2083941909,3,-0.024098,0.779913,0.62354,0.048496,0.0
2083941919,3,-0.024069,0.779239,0.624393,0.048367,0.0
2083941929,3,-0.024043,0.779511,0.624052,0.048396,0.0
2083941939,3,-0.023684,0.779946,0.62358,0.047638,0.0
2083941949,3,-0.023118,0.779903,0.623733,0.046603,0.0
2083941959,3,-0.022691,0.77912,0.624755,0.04622,0.0
2083941969,3,-0.022192,0.777818,0.626371,0.046518,0.0
2083941979,3,-0.021243,0.776958,0.627439,0.046959,0.0
2083941989,3,-0.020035,0.777203,0.62714,0.047418,0.0
2083941999,3,-0.018559,0.777865,0.626346,0.047644,0.0
2083942009,3,-0.017047,0.778325,0.62583,0.047495,0.0
2083942020,3,-0.015621,0.7785,0.625702,0.046783,0.0
2083942030,3,-0.014314,0.778514,0.625769,0.046078,0.0
2083942040,3,-0.013184,0.778604,0.625718,0.045577,0.0
2083942050,3,-0.012192,0.778856,0.625463,0.045045,0.0
2083942060,3,-0.011286,0.779018,0.625321,0.044447,0.0
2083942070,3,-0.010587,0.778897,0.625498,0.04425,0.0
2083942080,3,-0.009947,0.778534,0.625964,0.044197,0.0
2083942090,3,-0.009357,0.778235,0.626376,0.043744,0.0
2083942100,3,-0.008863,0.778004,0.626687,0.043502,0.0
2083942110,3,-0.008439,0.777998,0.626691,0.043647,0.0
2083942120,3,-0.007907,0.7781,0.626581,0.043503,0.0
2083942130,3,-0.007463,0.778304,0.626365,0.043047,0.0
2083942140,3,-0.006857,0.778472,0.626218,0.042248,0.0
2083942151,3,-0.006281,0.778697,0.625991,0.041533,0.0
2083942161,3,-0.005849,0.779019,0.625629,0.041005,0.0
2083942171,3,-0.005497,0.779506,0.625068,0.040368,0.0
2083942181,3,-0.005233,0.780028,0.624439,0.040054,0.0
2083942191,3,-0.005,0.780508,0.623853,0.039846,0.0
2083942201,3,-0.004759,0.781007,0.623255,0.039471,0.0
2083942211,3,-0.004638,0.781432,0.622767,0.038759,0.0
2083942221,3,-0.004554,0.781764,0.622404,0.037892,0.0
2083942231,3,-0.004346,0.782502,0.621548,0.036718,0.0
2083942241,3,-0.004182,0.783763,0.620082,0.034568,0.0
2083942251,3,-0.004708,0.785112,0.618525,0.031653,0.0
2083942261,3,-0.006176,0.784567,0.619322,0.029237,0.0
2083942271,3,-0.007867,0.783097,0.621236,0.02759,0.0
2083942281,3,-0.009482,0.780523,0.624483,0.026716,0.0
2083942292,3,-0.010422,0.777365,0.628418,0.026179,0.0
2083942302,3,-0.01063,0.774866,0.631491,0.026216,0.0
2083942312,3,-0.009973,0.773122,0.633618,0.026645,0.0
2083942322,3,-0.008942,0.772089,0.634852,0.027569,0.0
2083942332,3,-0.007227,0.772076,0.634854,0.028394,0.0
2083942342,3,-0.005184,0.77252,0.634317,0.028746,0.0
2083942352,3,-0.002696,0.773297,0.633411,0.028158,0.0
2083942362,3,-5.17E-4,0.773966,0.632623,0.027622,0.0
2083942372,3,0.001381,0.774639,0.631827,0.026937,0.0
2083942382,3,0.003063,0.774937,0.631483,0.026286,0.0
2083942392,3,0.004059,0.775587,0.630672,0.02644,0.0
2083942402,3,0.004438,0.776852,0.629085,0.027065,0.0
2083942412,3,0.004501,0.777935,0.627712,0.027808,0.0
2083942423,3,0.004573,0.778614,0.626849,0.028261,0.0
2083942433,3,0.004481,0.778764,0.62663,0.028983,0.0
2083942443,3,0.004455,0.77851,0.626913,0.029692,0.0
2083942453,3,0.004632,0.778046,0.62747,0.030041,0.0
2083942463,3,0.004609,0.777615,0.627972,0.030726,0.0
2083942473,3,0.004619,0.777414,0.628188,0.031374,0.0
2083942483,3,0.004774,0.77747,0.628103,0.031681,0.0
2083942493,3,0.005089,0.777647,0.627886,0.03157,0.0
2083942503,3,0.00573,0.778116,0.62733,0.030955,0.0
2083942513,3,0.005987,0.778736,0.626562,0.030875,0.0
2083942523,3,0.005826,0.778705,0.62658,0.031331,0.0
2083942533,3,0.00598,0.778362,0.626997,0.031463,0.0
2083942543,3,0.006005,0.778607,0.626663,0.032051,0.0
2083942553,3,0.006059,0.778757,0.626435,0.032848,0.0
2083942564,3,0.006468,0.778593,0.62661,0.033325,0.0
2083942574,3,0.00718,0.778429,0.626819,0.033058,0.0
2083942584,3,0.007941,0.778366,0.626915,0.032545,0.0
2083942594,3,0.008806,0.778147,0.627198,0.032106,0.0
2083942604,3,0.009568,0.777865,0.627548,0.031893,0.0
2083942614,3,0.010132,0.777738,0.6277,0.031819,0.0
2083942624,3,0.010584,0.77779,0.627624,0.031893,0.0
2083942634,3,0.010944,0.777953,0.627399,0.032212,0.0
2083942644,3,0.011183,0.778347,0.626896,0.032425,0.0
2083942654,3,0.01103,0.778124,0.627171,0.032514,0.0
2083942664,3,0.010842,0.777722,0.627644,0.033039,0.0
2083942674,3,0.011062,0.77845,0.626727,0.033249,0.0
2083942684,3,0.011695,0.77947,0.625504,0.032127,0.0
2083942695,3,0.012244,0.780608,0.624196,0.029647,0.0
2083942705,3,0.012556,0.780835,0.624046,0.026551,0.0
2083942715,3,0.012705,0.781017,0.623942,0.02337,0.0
2083942725,3,0.012448,0.780574,0.624622,0.019901,0.0
2083942735,3,0.011684,0.778809,0.626947,0.016002,0.0
2083942745,3,0.010311,0.775722,0.630852,0.013163,0.0
