timestamp_global[ms],timestampImu[ms],ang_vel_uncal_x[rad/s],ang_vel_uncal_y[rad/s],ang_vel_uncal_z[rad/s],acc_uncal_x[m/s^2],acc_uncal_y[m/s^2],acc_uncal_z[m/s^2],mfield_uncal_x[uT],mfield_uncal_y[uT],mfield_uncal_z[uT],ang_vel_drift_x[rad/s],ang_vel_drift_y[rad/s],ang_vel_drift_z[rad/s],acc_bias_x[m/s^2],acc_bias_y[m/s^2],acc_bias_z[m/s^2],mfield_bias_x[uT],mfield_bias_y[uT],mfield_bias_z[uT]
872,2084887170,0.0565125,1.569975,-0.25795,2.40105,2.49495,8.46195,-25.050001,-8.08125,1.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
882,2084887180,0.0372625,1.5679125,-0.2866875,2.2069502,2.397,8.470051,-25.050001,-8.08125,1.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
892,2084887190,0.041525,1.569975,-0.32505,2.0029502,2.3160002,8.48595,-24.468752,-8.34375,0.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,2084887201,0.0565125,1.5764375,-0.3656125,1.7860501,2.25795,8.470051,-24.468752,-8.34375,0.45000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,2084887211,0.075625,1.5796,-0.3986125,1.575,2.2440002,8.46195,-23.75625,-8.587501,-0.39375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,2084887221,0.098037496,1.5753375,-0.4230875,1.371,2.26305,8.448,-23.75625,-8.587501,-0.39375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,2084887231,0.1480875,1.522125,-0.42625,0.9480001,2.637,9.33405,-22.96875,-8.85,-1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,2084887241,0.2013,1.489125,-0.418825,0.84195006,2.4829502,8.877001,-22.96875,-8.85,-1.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
953,2084887251,0.2589125,1.469875,-0.40713748,0.57405,2.64105,9.26895,-21.91875,-9.075001,-2.30625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
963,2084887261,0.32175,1.469875,-0.3975125,0.615,2.4790502,8.673,-21.91875,-9.075001,-2.30625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
