linear_acc,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
2084890203,3,0.008964,-0.30918,-0.356845
2084890213,3,0.038902,-0.007797,-0.341405
2084890223,3,0.055638,0.081103,-0.32005
2084890233,3,0.066473,-0.043398,-0.300221
2084890243,3,0.066011,-0.249367,-0.259203
2084890253,3,0.074389,-0.401117,-0.217705
2084890263,3,0.074259,-0.365457,-0.180229
2084890273,3,0.067643,-0.262549,-0.176234
2084890283,3,0.071544,-0.2698,-0.201576
2084890293,3,0.062215,-0.333188,-0.227213
2084890304,3,0.050794,-0.362062,-0.235401
2084890314,3,0.036549,-0.313017,-0.252804
2084890324,3,0.023301,-0.211724,-0.279113
2084890334,3,0.024259,-0.127431,-0.303991
2084890344,3,0.045009,-0.111394,-0.339535
2084890354,3,0.082168,-0.122697,-0.376526
2084890364,3,0.130792,-0.116035,-0.406246
2084890374,3,0.181887,-0.102915,-0.422489
2084890384,3,0.224358,-0.096124,-0.412051
2084890394,3,0.256867,-0.078432,-0.402361
2084890404,3,0.285556,-0.053934,-0.39065
2084890414,3,0.30889,0.00116,-0.381345
2084890424,3,0.32047,0.097973,-0.374795
2084890434,3,0.318561,0.16789,-0.369683
2084890445,3,0.339572,-0.130517,-0.291596
2084890455,3,0.378407,-0.834997,-0.106097
2084890465,3,0.350737,-0.759232,-0.102818
2084890475,3,0.318067,-0.410742,-0.13116
2084890485,3,0.288355,-0.109603,-0.144448
2084890495,3,0.258393,0.038985,-0.137138
2084890505,3,0.240808,0.004117,-0.137547
2084890515,3,0.191561,-0.277369,-0.111123
2084890525,3,0.148715,-0.354695,-0.094453
2084890535,3,0.116227,-0.245257,-0.081372
2084890545,3,0.106261,-0.055171,-0.098233
2084890555,3,0.099885,0.075827,-0.127875
2084890565,3,0.088144,0.036336,-0.156441
2084890576,3,0.084689,-0.089874,-0.163971
2084890586,3,0.07554,-0.109632,-0.15531
2084890596,3,0.07186,-0.05425,-0.150999
2084890606,3,0.069108,-0.010072,-0.161213
2084890616,3,0.059947,-0.003078,-0.15885
2084890626,3,0.049554,-0.031704,-0.137359
2084890636,3,0.041047,-0.049369,-0.10778
2084890646,3,0.031944,-0.023214,-0.06126
2084890656,3,0.018149,0.008816,-0.008275
2084890666,3,9.2E-4,0.005713,0.045924
2084890676,3,-0.015544,-0.007304,0.087751
2084890686,3,-0.029482,-4.79E-4,0.101932
2084890696,3,-0.050209,0.026814,0.105679
2084890706,3,-0.072536,0.057716,0.110784
2084890717,3,-0.090335,0.070242,0.12687
2084890727,3,-0.096082,0.055875,0.139995
2084890737,3,-0.090273,0.044445,0.143216
2084890747,3,-0.081859,0.050112,0.135386
2084890757,3,-0.068233,0.050497,0.120121
2084890767,3,-0.063716,0.040205,0.121634
2084890777,3,-0.065657,0.021183,0.126101
2084890787,3,-0.067976,0.006411,0.117864
2084890797,3,-0.063128,0.014068,0.091099
2084890807,3,-0.059823,0.02913,0.059216
2084890817,3,-0.049327,0.029497,0.020813
2084890827,3,-0.033971,0.025577,-0.020699
2084890837,3,-0.015748,0.01727,-0.062846
2084890848,3,-0.001426,-0.001829,-0.112654
2084890858,3,0.003966,-0.008357,-0.1691
2084890868,3,0.002662,-0.01026,-0.226643
2084890878,3,-0.004254,-0.01057,-0.283148
2084890888,3,-0.013554,-0.004754,-0.310794
2084890898,3,-0.024634,0.001623,-0.277621
2084890908,3,-0.043075,0.021664,-0.172808
2084890918,3,-0.059615,0.047595,-0.054736
2084890928,3,-0.062887,0.057485,0.047701
2084890938,3,-0.059567,0.046308,0.148741
2084890948,3,-0.049697,0.019233,0.240044
2084890958,3,-0.042311,-0.006,0.31117
2084890968,3,-0.046362,-0.018527,0.362325
2084890979,3,-0.069396,-0.009394,0.371454
2084890989,3,-0.076202,0.004102,0.286885
2084890999,3,-0.049214,0.012348,0.16662
2084891009,3,-0.016131,0.015178,0.057001
2084891019,3,0.016846,0.009078,-0.034652
2084891029,3,0.05006,-0.006909,-0.096547
2084891039,3,0.084037,-0.027427,-0.117141
2084891049,3,0.114412,-0.04997,-0.100225
2084891059,3,0.136285,-0.066982,-0.058025
