orientation,mtk,2026-06-11_19-12-34.865_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
2084889427,0,155.18839,-87.25832,8.376528
2084889437,0,156.10663,-86.48344,7.920383
2084889447,0,157.05673,-86.06451,7.481683
2084889457,0,157.97444,-85.96936,7.174825
2084889467,0,158.8322,-85.89358,6.836504
2084889477,0,159.67096,-85.74283,6.372906
2084889487,0,160.48518,-85.40908,5.887974
2084889498,0,161.25496,-85.00529,5.449321
2084889508,0,161.96745,-84.60686,5.022864
2084889518,0,162.63922,-84.28461,4.639293
2084889528,0,163.31732,-83.993996,4.295583
2084889538,0,164.03696,-83.79679,3.975535
2084889548,0,164.79033,-83.67601,3.67321
2084889558,0,165.5535,-83.595314,3.43592
2084889568,0,166.2958,-83.53008,3.259488
2084889578,0,167.01176,-83.450584,3.1832
2084889588,0,167.61053,-84.61381,3.309783
2084889598,0,168.2211,-84.27289,3.197435
2084889608,0,168.83763,-83.8886,3.142054
2084889618,0,169.44554,-83.746796,3.195662
2084889629,0,169.96085,-83.357796,3.949572
2084889639,0,170.59015,-82.93952,3.340774
2084889649,0,171.29546,-82.57866,3.089568
2084889659,0,172.08072,-82.1364,2.931031
2084889669,0,172.98642,-81.9297,3.140986
2084889679,0,173.89743,-82.1161,3.322842
2084889689,0,174.81639,-82.549286,3.56052
2084889699,0,175.78836,-83.183235,3.645599
2084889709,0,176.91733,-84.06607,3.674219
2084889719,0,177.9735,-85.00941,3.937204
2084889729,0,179.03624,-85.93611,4.101924
2084889739,0,180.15488,-86.79162,4.145252
2084889749,0,181.42169,-87.35114,4.068019
2084889759,0,182.89812,-87.606995,3.759172
2084889770,0,184.58754,-87.90282,3.419469
2084889780,0,186.43874,-88.28648,3.14029
2084889790,0,188.42459,-88.74689,2.862406
2084889800,0,190.5605,-89.1222,2.559302
2084889810,0,192.77603,-89.33679,2.236942
2084889820,0,194.96207,-89.378944,1.915566
2084889830,0,197.01465,-89.35467,1.566925
2084889840,0,198.75739,-88.783356,1.231628
2084889850,0,200.08984,-88.06538,1.158437
2084889860,0,201.0433,-87.24835,1.018619
2084889870,0,201.73218,-87.08891,0.73901
2084889880,0,202.23074,-87.19888,0.266763
2084889890,0,202.58919,-87.26021,-0.287903
2084889901,0,202.81615,-87.19091,-0.723122
2084889911,0,202.9594,-87.19621,-1.055765
2084889921,0,203.11897,-87.285,-1.345725
2084889931,0,203.39929,-87.52113,-1.644308
2084889941,0,203.81267,-87.86975,-1.990082
2084889951,0,204.25647,-88.20649,-2.388914
2084889961,0,204.63342,-88.46709,-2.641632
2084889971,0,204.87886,-88.538376,-2.805453
2084889981,0,205.00131,-88.421684,-2.956236
2084889991,0,204.97362,-88.17862,-3.025129
2084890001,0,204.78397,-87.85711,-3.039845
2084890011,0,204.40625,-87.48112,-2.966009
2084890021,0,203.82152,-87.18701,-2.839386
2084890031,0,203.03664,-87.002335,-2.724914
2084890042,0,202.0996,-86.930626,-2.637576
2084890052,0,201.07181,-86.96717,-2.564094
2084890062,0,200.00542,-87.104546,-2.51213
2084890072,0,198.95676,-87.29092,-2.488736
2084890082,0,197.96928,-87.50622,-2.448892
2084890092,0,197.07433,-87.64393,-2.404572
2084890102,0,196.28098,-87.78171,-2.388984
