gravity,mtk,2026-06-10_23-21-52.699_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2013450141,3,-2.328183,4.751716,8.255561
2013450151,3,-2.309857,4.759799,8.255842
2013450161,3,-2.288013,4.765921,8.258116
2013450171,3,-2.263009,4.769816,8.26243
2013450181,3,-2.235288,4.771488,8.268648
2013450191,3,-2.205279,4.771081,8.276565
2013450201,3,-2.173402,4.768885,8.285898
2013450211,3,-2.140809,4.765083,8.296272
2013450221,3,-2.108258,4.759753,8.307465
2013450231,3,-2.076649,4.752898,8.319261
2013450241,3,-2.04689,4.744508,8.331457
2013450251,3,-2.019671,4.734587,8.343884
2013450261,3,-1.995253,4.723235,8.356412
2013450271,3,-1.973497,4.710643,8.368952
2013450282,3,-1.953971,4.696999,8.38148
2013450292,3,-1.93618,4.682447,8.394021
2013450302,3,-1.919689,4.667123,8.406595
2013450312,3,-1.90425,4.651248,8.419133
2013450322,3,-1.889808,4.635258,8.431415
2013450332,3,-1.87639,4.61985,8.443066
2013450342,3,-1.864016,4.605934,8.4536
2013450352,3,-1.852611,4.594512,8.4625
2013450362,3,-1.842549,4.585176,8.469904
2013450372,3,-1.833762,4.578718,8.475401
2013450382,3,-1.826246,4.575735,8.47867
2013450392,3,-1.819459,4.578622,8.478472
2013450402,3,-1.813562,4.587667,8.474538
2013450413,3,-1.808075,4.603097,8.466761
2013450423,3,-1.802967,4.625067,8.454961
2013450433,3,-1.798113,4.653704,8.438988
2013450443,3,-1.793319,4.689036,8.418773
2013450453,3,-1.788494,4.730965,8.3943
2013450463,3,-1.783849,4.779241,8.365579
2013450473,3,-1.779921,4.833474,8.332648
2013450483,3,-1.777482,4.893203,8.295539
2013450493,3,-1.777326,4.957943,8.254309
2013450503,3,-1.780131,5.027144,8.209113
