gravity,mtk,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),grav_x[m/s^2],grav_y[m/s^2],grav_z[m/s^2]
2094013981,3,-0.829481,9.713903,-0.937072
2094013991,3,-0.863991,9.705033,-0.982146
2094014001,3,-0.903733,9.695757,-1.025756
2094014011,3,-0.948583,9.68582,-1.07066
2094014021,3,-0.998057,9.675302,-1.116279
2094014031,3,-1.051557,9.664282,-1.161717
2094014041,3,-1.109708,9.652811,-1.204221
2094014051,3,-1.171524,9.640879,-1.243619
2094014061,3,-1.235012,9.628726,-1.282057
2094014071,3,-1.299271,9.616806,-1.313577
2094014082,3,-1.363581,9.605435,-1.336025
2094014092,3,-1.427107,9.594938,-1.34796
2094014102,3,-1.48895,9.585596,-1.348973
2094014112,3,-1.548078,9.577645,-1.339281
2094014122,3,-1.606015,9.570938,-1.320459
2094014132,3,-1.661829,9.565709,-1.292682
2094014142,3,-1.7146,9.561928,-1.257883
2094014152,3,-1.761133,9.559745,-1.218018
2094014162,3,-1.800623,9.559019,-1.175458
2094014172,3,-1.83214,9.559616,-1.132417
2094014182,3,-1.855063,9.561291,-1.091702
2094014192,3,-1.869668,9.563791,-1.054095
2094014202,3,-1.873523,9.567327,-1.021035
2094014212,3,-1.865667,9.572177,-0.991498
2094014223,3,-1.848049,9.577495,-0.970943
2094014233,3,-1.820832,9.5832,-0.959287
2094014243,3,-1.784915,9.588507,-0.961581
2094014253,3,-1.741686,9.594049,-0.970951
2094014263,3,-1.694092,9.599471,-0.986192
2094014273,3,-1.643872,9.604457,-1.007564
2094014283,3,-1.592167,9.608726,-1.035648
2094014293,3,-1.538863,9.611838,-1.07258
2094014303,3,-1.484853,9.613777,-1.117448
2094014313,3,-1.430169,9.614534,-1.16979
2094014323,3,-1.375134,9.613872,-1.229964
2094014333,3,-1.322772,9.611654,-1.296466
2094014343,3,-1.272307,9.607695,-1.369713
2094014354,3,-1.224398,9.602064,-1.448367
2094014364,3,-1.179605,9.594739,-1.531427
2094014374,3,-1.138433,9.58563,-1.61829
2094014384,3,-1.100829,9.574983,-1.706946
2094014394,3,-1.066131,9.562944,-1.797904
2094014404,3,-1.035144,9.549669,-1.889614
2094014414,3,-1.009431,9.534952,-1.982708
2094014424,3,-0.988025,9.519481,-2.072207
2094014434,3,-0.971068,9.503656,-2.157069
2094014444,3,-0.956837,9.488359,-2.233362
2094014454,3,-0.944854,9.47311,-2.30619
2094014464,3,-0.934072,9.458017,-2.376144
2094014474,3,-0.923545,9.443281,-2.443005
2094014484,3,-0.912815,9.429013,-2.506534
2094014495,3,-0.902625,9.415494,-2.564888
2094014505,3,-0.892702,9.402645,-2.61902
2094014515,3,-0.883163,9.390988,-2.667492
2094014525,3,-0.874086,9.380727,-2.709558
2094014535,3,-0.863083,9.371527,-2.747534
2094014545,3,-0.851257,9.363618,-2.780216
2094014555,3,-0.838279,9.356958,-2.808181
2094014565,3,-0.823676,9.351679,-2.831303
2094014575,3,-0.806911,9.347979,-2.849142
2094014585,3,-0.787383,9.345924,-2.861724
2094014595,3,-0.765486,9.345407,-2.869267
2094014605,3,-0.741564,9.346201,-2.872387
2094014615,3,-0.715004,9.348411,-2.870828
2094014626,3,-0.684842,9.352219,-2.864107
2094014636,3,-0.651097,9.357355,-2.852928
2094014646,3,-0.613917,9.363734,-2.837376
2094014656,3,-0.573623,9.371187,-2.817823
2094014666,3,-0.529969,9.379926,-2.793157
2094014676,3,-0.483371,9.389551,-2.76467
2094014686,3,-0.433898,9.399915,-2.732848
2094014696,3,-0.381538,9.410876,-2.698173
2094014706,3,-0.326565,9.422434,-2.660654
2094014716,3,-0.269287,9.433969,-2.622131
2094014726,3,-0.209778,9.445373,-2.582959
2094014736,3,-0.148031,9.456919,-2.542345
2094014746,3,-0.084773,9.468287,-2.501659
2094014756,3,-0.02053,9.479201,-2.462117
2094014767,3,0.044075,9.489428,-2.424493
2094014777,3,0.108478,9.498766,-2.389226
2094014787,3,0.171994,9.507083,-2.356404
2094014797,3,0.23475,9.514407,-2.32554
2094014807,3,0.296872,9.520641,-2.297
2094014817,3,0.358306,9.525583,-2.271586
2094014827,3,0.418092,9.528533,-2.252519
2094014837,3,0.475941,9.529318,-2.240583
2094014847,3,0.532714,9.526976,-2.239142
2094014857,3,0.589144,9.522429,-2.244359
2094014867,3,0.643643,9.516707,-2.2532
2094014877,3,0.694703,9.509446,-2.267917
2094014887,3,0.742286,9.500907,-2.287707
2094014897,3,0.786553,9.491319,-2.311735
2094014908,3,0.828096,9.480748,-2.339735
2094014918,3,0.867035,9.469324,-2.371291
2094014928,3,0.903363,9.45719,-2.405914
2094014938,3,0.937099,9.444521,-2.442974
2094014948,3,0.968826,9.431294,-2.482151
2094014958,3,0.999137,9.417836,-2.521942
2094014968,3,1.028126,9.404229,-2.561957
2094014978,3,1.055232,9.390455,-2.60246
2094014988,3,1.079858,9.376513,-2.643797
2094014998,3,1.101059,9.362438,-2.686423
2094015008,3,1.118468,9.348503,-2.729616
2094015018,3,1.131864,9.335005,-2.772451
2094015028,3,1.141669,9.322734,-2.811669
2094015039,3,1.147916,9.311822,-2.846876
2094015049,3,1.149826,9.303232,-2.874879
2094015059,3,1.146883,9.296095,-2.899469
2094015069,3,1.14034,9.289048,-2.925155
2094015079,3,1.131181,9.28315,-2.947787
2094015089,3,1.119794,9.27818,-2.967948
2094015099,3,1.106304,9.273987,-2.986113
2094015109,3,1.090694,9.270462,-3.002664
2094015119,3,1.073407,9.267344,-3.018306
2094015129,3,1.054897,9.264491,-3.033369
2094015139,3,1.035294,9.26175,-3.048288
2094015149,3,1.014497,9.259315,-3.062442
2094015159,3,0.992366,9.256998,-3.076493
2094015169,3,0.969248,9.254702,-3.090623
2094015180,3,0.945746,9.252348,-3.104832
2094015190,3,0.922227,9.249788,-3.119413
2094015200,3,0.899069,9.246737,-3.135046
2094015210,3,0.87649,9.242914,-3.152449
2094015220,3,0.854607,9.238083,-3.172227
2094015230,3,0.833645,9.232027,-3.194875
2094015240,3,0.813779,9.224681,-3.22045
2094015250,3,0.794962,9.215975,-3.249084
2094015260,3,0.77726,9.205827,-3.280876
2094015270,3,0.760641,9.194162,-3.315923
2094015280,3,0.746076,9.180466,-3.355301
2094015290,3,0.733408,9.164865,-3.398614
2094015300,3,0.72258,9.147011,-3.446534
2094015311,3,0.713193,9.127986,-3.496639
2094015321,3,0.704019,9.107374,-3.549892
2094015331,3,0.694457,9.0856,-3.605387
2094015341,3,0.684696,9.063187,-3.661886
2094015351,3,0.675748,9.040358,-3.718718
2094015361,3,0.668398,9.017086,-3.77576
2094015371,3,0.66242,8.993501,-3.83272
2094015381,3,0.657683,8.969559,-3.889618
2094015391,3,0.65398,8.945189,-3.946551
2094015401,3,0.650748,8.920416,-4.003497
2094015411,3,0.647673,8.895348,-4.060231
2094015421,3,0.644545,8.870096,-4.116524
2094015431,3,0.641121,8.844752,-4.172208
2094015441,3,0.637135,8.819436,-4.227072
2094015452,3,0.632607,8.794314,-4.280768
2094015462,3,0.627592,8.769668,-4.332752
2094015472,3,0.622348,8.745733,-4.382541
2094015482,3,0.617149,8.72276,-4.429649
2094015492,3,0.612147,8.700858,-4.473948
2094015502,3,0.607262,8.680548,-4.514417
2094015512,3,0.602749,8.660868,-4.553247
2094015522,3,0.599286,8.642442,-4.589037
2094015532,3,0.596944,8.624979,-4.622482
2094015542,3,0.595364,8.607997,-4.654654
2094015552,3,0.59357,8.591301,-4.686098
2094015562,3,0.590625,8.574957,-4.716802
2094015572,3,0.586537,8.558925,-4.746855
2094015583,3,0.581266,8.543399,-4.775898
2094015593,3,0.575035,8.52855,-4.803591
2094015603,3,0.568434,8.514485,-4.829678
2094015613,3,0.561793,8.501192,-4.854172
2094015623,3,0.555368,8.488612,-4.877166
2094015633,3,0.549479,8.47666,-4.898794
2094015643,3,0.544403,8.465208,-4.919264
2094015653,3,0.540093,8.454107,-4.93886
2094015663,3,0.536291,8.443006,-4.958224
2094015673,3,0.532717,8.431692,-4.977753
2094015683,3,0.528951,8.419986,-4.9978
2094015693,3,0.524885,8.407802,-5.018521
2094015703,3,0.520453,8.395047,-5.040074
2094015713,3,0.515627,8.381653,-5.062567
2094015724,3,0.510495,8.367534,-5.086114
2094015734,3,0.505236,8.352612,-5.110808
2094015744,3,0.499965,8.33695,-5.136519
2094015754,3,0.494827,8.320596,-5.163135
2094015764,3,0.490047,8.303598,-5.190541
2094015774,3,0.485676,8.285977,-5.218696
2094015784,3,0.481551,8.267685,-5.247674
2094015794,3,0.477499,8.248754,-5.277435
2094015804,3,0.473425,8.229255,-5.307891
2094015814,3,0.469249,8.209345,-5.338821
2094015824,3,0.464891,8.189235,-5.36992
2094015834,3,0.460359,8.169176,-5.400825
2094015844,3,0.455768,8.149344,-5.431258
2094015855,3,0.451398,8.129872,-5.460999
2094015865,3,0.447361,8.110956,-5.489724
2094015875,3,0.44336,8.092664,-5.517348
2094015885,3,0.439317,8.075113,-5.543707
2094015895,3,0.43511,8.05827,-5.568873
2094015905,3,0.430763,8.042087,-5.592921
2094015915,3,0.426422,8.026562,-5.61586
2094015925,3,0.422245,8.0118,-5.637536
2094015935,3,0.418382,7.997989,-5.657695
2094015945,3,0.414901,7.985322,-5.676089
2094015955,3,0.411486,7.973956,-5.692544
2094015965,3,0.407725,7.963962,-5.707011
2094015975,3,0.403489,7.955453,-5.719361
2094015985,3,0.399122,7.94843,-5.729577
2094015996,3,0.394641,7.942999,-5.737529
2094016006,3,0.390317,7.939053,-5.743365
2094016016,3,0.38623,7.93657,-5.747126
2094016026,3,0.382268,7.935343,-5.749116
2094016036,3,0.378546,7.935137,-5.749655
2094016046,3,0.375121,7.936013,-5.748655
2094016056,3,0.371335,7.938362,-5.745605
2094016066,3,0.366828,7.942277,-5.740376
2094016076,3,0.36155,7.947858,-5.732809
2094016086,3,0.355355,7.955071,-5.722934
2094016096,3,0.348121,7.963923,-5.710725
2094016106,3,0.339936,7.974528,-5.695992
2094016116,3,0.331068,7.987018,-5.678504
2094016127,3,0.321682,8.001408,-5.658211
2094016137,3,0.311731,8.017502,-5.635366
2094016147,3,0.300924,8.034982,-5.610411
2094016157,3,0.289192,8.053583,-5.583703
2094016167,3,0.276833,8.073232,-5.555293
2094016177,3,0.26384,8.093965,-5.525078
