icm4n607_gyro,iven_sense,2026-06-11_21-44-38.484_Active 10 Pro
imuTimestamp,accuracy(more=better),ang_vel_x[rad/s],ang_vel_y[rad/s],ang_vel_z[rad/s]
2094012137,3,-0.4505875,-0.1439625,0.6549125
2094012147,3,-0.3344,0.1904375,0.65381247
2094012157,3,-0.2066625,0.524975,0.61875
2094012167,3,-0.0776875,0.85415,0.5718625
2094012178,3,0.01815,1.0778625,0.5366625
2094012188,3,0.092675,1.15995,0.5366625
2094012198,3,0.11825,1.1034375,0.58355
2094012208,3,0.1469875,0.95425,0.6741625
2094012218,3,0.125675,0.779625,0.712525
2094012228,3,0.0287375,0.5740625,0.6369
2094012238,3,-0.0105875,0.2853125,0.4888125
2094012248,3,-0.04895,0.1159125,0.3513125
2094012258,3,-0.0862125,0.0083875,0.17875
2094012268,3,-0.1331,-0.05775,0.043449998
2094012278,3,-0.194975,-0.147125,-0.0182875
2094012288,3,-0.259875,-0.2866875,-0.0023375
2094012298,3,-0.3078625,-0.386925,0.04235
2094012309,3,-0.3334375,-0.39545,0.0732875
2094012319,3,-0.3366,-0.3570875,0.069025
2094012329,3,-0.35901248,-0.282425,0.0732875
2094012339,3,-0.3834875,-0.182325,0.087175
2094012349,3,-0.3834875,-0.08965,0.1010625
2094012359,3,-0.3909125,-0.049225,0.1351625
2094012369,3,-0.43353748,-0.0779625,0.1659625
2094012379,3,-0.49005,-0.13859999,0.206525
2094012389,3,-0.52415,-0.199375,0.24585
2094012399,3,-0.497475,-0.2101,0.272525
2094012409,3,-0.3760625,0.0050875,0.24585
2094012419,3,-0.413325,0.055275,0.3012625
2094012429,3,-0.446325,0.0732875,0.406725
2094012439,3,-0.38885,0.2916375,0.540925
2094012450,3,-0.3685,0.6400625,0.794475
2094012460,3,-0.31955,0.912725,1.0181875
2094012470,3,-0.2822875,1.1620125,1.216325
2094012480,3,-0.2706,1.32495,1.401675
2094012490,3,-0.2396625,1.3484625,1.5434375
2094012500,3,-0.1885125,1.335675,1.5987124
2094012510,3,-0.2226125,1.3484625,1.6115
2094012520,3,-0.3227125,1.3239875,1.56255
2094012530,3,-0.378125,1.1716375,1.4752375
2094012540,3,-0.362175,0.913825,1.353825
2094012550,3,-0.3174875,0.679525,1.2131625
2094012560,3,-0.2684,0.4184125,1.0682375
2094012570,3,-0.210925,0.170225,0.9659375
2094012581,3,-0.1288375,-0.0961125,0.94682497
2094012591,3,-0.0361625,-0.319825,1.0022374
2094012601,3,0.01595,-0.436975,1.0693375
2094012611,3,0.0639375,-0.485925,1.115125
2094012621,3,0.1375,-0.4753375,1.1418
2094012631,3,0.2514875,-0.3986125,1.133275
2094012641,3,0.3345375,-0.1684375,1.12585
2094012651,3,0.3718,0.1670625,1.1193875
2094012661,3,0.3749625,0.5292375,1.1045375
2094012671,3,0.3377,0.863775,1.09175
2094012681,3,0.18425,1.1523875,1.0841875
2094012691,3,-0.092675,1.36235,1.0841875
