icm4n607_acc,iven_sense,2026-06-11_17-50-21.438_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2079955489,3,11.37195,0.252,-1.4989501,1781189427067
2079955499,3,11.334001,0.21795002,-1.3789501,1781189427076
2079955510,3,11.085001,0.22605,-1.2430501,1781189427087
2079955520,3,10.716001,0.25005,-1.11105,1781189427096
2079955530,3,10.309051,0.22800002,-0.96000004,1781189427106
2079955540,3,9.8880005,0.14400001,-0.79305005,1781189427116
2079955550,3,9.48795,0.048,-0.63195,1781189427126
2079955560,3,9.13605,-0.039,-0.49800003,1781189427136
2079955570,3,8.905951,-0.15900001,-0.43605003,1781189427146
2079955580,3,8.85105,-0.33795002,-0.42195,1781189427156
2079955590,3,8.88405,-0.528,-0.42195,1781189427172
2079955600,3,8.953951,-0.68100005,-0.36600003,1781189427178
2079955610,3,9.064051,-0.81495005,-0.25395,1781189427186
2079955620,3,9.12405,-0.915,-0.120000005,1781189427198
2079955630,3,9.121051,-0.95400006,-0.028950002,1781189427206
2079955641,3,9.129001,-1.0159501,0.054,1781189427217
2079955651,3,9.17595,-1.116,0.11895001,1781189427227
2079955661,3,9.32505,-1.32,0.10695001,1781189427237
2079955671,3,9.571951,-1.5469501,0.030000001,1781189427246
2079955681,3,9.92595,-1.8750001,-0.12195001,1781189427256
2079955691,3,10.28505,-2.2030501,-0.36900002,1781189427267
2079955701,3,10.519951,-2.436,-0.68205005,1781189427277
2079955711,3,10.74495,-2.5429502,-1.00605,1781189427287
2079955721,3,11.01795,-2.60805,-1.353,1781189427298
2079955731,3,11.286,-2.697,-1.6570501,1781189427309
2079955741,3,11.611051,-2.7570002,-1.8580501,1781189427319
2079955751,3,12.018001,-2.8260002,-1.98705,1781189427329
2079955761,3,12.538051,-3.0319502,-2.15505,1781189427339
2079955772,3,12.907051,-3.2260501,-2.1790502,1781189427349
2079955782,3,13.113001,-3.2350502,-2.1090002,1781189427357
2079955792,3,13.156051,-3.0319502,-1.968,1781189427369
2079955802,3,13.012051,-3.0649502,-1.863,1781189427378
2079955812,3,12.636001,-2.7640502,-1.4130001,1781189427388
2079955822,3,12.385051,-2.56695,-1.18305,1781189427398
2079955832,3,12.32505,-2.4,-0.89100003,1781189427409
2079955842,3,12.46605,-2.4739501,-0.81195,1781189427419
2079955852,3,12.696001,-2.6539502,-0.9289501,1781189427429
2079955862,3,12.945001,-2.7949502,-1.0009501,1781189427439
2079955872,3,13.1650505,-2.8260002,-0.9670501,1781189427450
2079955882,3,13.146001,-2.66295,-0.91005003,1781189427460
2079955892,3,12.68595,-2.30205,-0.67995006,1781189427469
2079955902,3,11.85105,-1.7629501,-0.216,1781189427481
2079955913,3,10.797001,-1.2,0.38700002,1781189427491
2079955923,3,9.658051,-0.72105,0.90405005,1781189427500
2079955933,3,8.68605,-0.35805002,1.1839501,1781189427511
2079955943,3,7.97205,-0.19005,1.3060501,1781189427519
2079955953,3,7.5130506,-0.112950005,1.24905,1781189427530
2079955963,3,7.254,-0.094050005,1.11705,1781189427540
2079955973,3,7.1410503,-0.15195,0.94500005,1781189427550
2079955983,3,7.1410503,-0.279,0.76695,1781189427559
2079955993,3,7.3710003,-0.45105,0.624,1781189427570
2079956003,3,7.6200004,-0.633,0.45405003,1781189427581
2079956013,3,7.8570004,-0.85095006,0.24795002,1781189427591
2079956023,3,8.01795,-1.0210501,0.03705,1781189427601
2079956033,3,8.109,-1.15995,-0.165,1781189427612
2079956044,3,8.20005,-1.30095,-0.38595003,1781189427620
2079956054,3,8.21595,-1.3920001,-0.642,1781189427632
2079956064,3,8.16405,-1.485,-0.89295006,1781189427641
2079956074,3,8.146951,-1.6099501,-1.1230501,1781189427651
2079956084,3,8.20695,-1.7340001,-1.338,1781189427661
2079956094,3,8.24295,-1.8349501,-1.4970001,1781189427670
2079956104,3,8.299951,-1.9540501,-1.6189501,1781189427683
2079956114,3,8.35995,-2.0650501,-1.674,1781189427692
2079956124,3,8.370001,-2.1319501,-1.64295,1781189427703
2079956134,3,8.26395,-2.1360002,-1.5520501,1781189427712
2079956144,3,8.157001,-2.05305,-1.3980001,1781189427720
2079956154,3,8.025001,-1.93305,-1.2570001,1781189427732
2079956164,3,7.833,-1.794,-1.116,1781189427742
2079956175,3,7.6660504,-1.6459501,-1.0339501,1781189427752
2079956185,3,7.55805,-1.50705,-1.01505,1781189427763
2079956195,3,7.5360003,-1.4130001,-1.0390501,1781189427773
2079956205,3,7.5480003,-1.36995,-1.04595,1781189427782
2079956215,3,7.66095,-1.33395,-1.04595,1781189427793
2079956225,3,7.8240004,-1.34895,-0.9990001,1781189427802
2079956235,3,7.96995,-1.34595,-0.89295006,1781189427812
2079956245,3,8.05395,-1.3300501,-0.75705004,1781189427823
2079956255,3,8.118,-1.251,-0.63195,1781189427833
2079956265,3,8.18505,-1.1380501,-0.48900002,1781189427843
2079956275,3,8.271001,-1.0489501,-0.35205,1781189427852
2079956285,3,8.446051,-0.99195004,-0.29895002,1781189427863
2079956295,3,8.72595,-0.9990001,-0.28995,1781189427873
2079956305,3,8.997001,-0.98700005,-0.33795002,1781189427882
2079956316,3,9.25605,-0.95100003,-0.41205,1781189427893
2079956326,3,9.3820505,-0.87705004,-0.43305,1781189427904
2079956336,3,9.45195,-0.73800004,-0.39795002,1781189427912
2079956346,3,9.48795,-0.61395,-0.35895002,1781189427923
2079956356,3,9.5140505,-0.52500004,-0.32295,1781189427933
2079956366,3,9.58395,-0.453,-0.30195,1781189427943
2079956376,3,9.670051,-0.42495003,-0.27795002,1781189427953
2079956386,3,9.84,-0.40995002,-0.31905,1781189427964
2079956396,3,10.089001,-0.42195,-0.44505003,1781189427974
2079956406,3,10.362,-0.49605003,-0.63705003,1781189427983
2079956416,3,10.620001,-0.58695,-0.84495,1781189427994
2079956426,3,10.837951,-0.67605,-1.04205,1781189428004
2079956436,3,11.094001,-0.77205,-1.21905,1781189428014
2079956447,3,11.3220005,-0.85095006,-1.3620001,1781189428024
2079956457,3,11.451,-0.86700004,-1.42005,1781189428034
2079956467,3,11.443951,-0.83595,-1.4080501,1781189428044
2079956477,3,11.437051,-0.777,-1.3770001,1781189428054
2079956487,3,11.499001,-0.74805003,-1.353,1781189428064
2079956497,3,11.643001,-0.78105,-1.353,1781189428074
2079956507,3,11.700001,-0.83895004,-1.3600501,1781189428084
2079956517,3,11.56095,-0.86295,-1.3240501,1781189428095
2079956527,3,11.3550005,-0.84105,-1.2240001,1781189428106
2079956537,3,11.26395,-0.82695,-1.1689501,1781189428115
2079956547,3,11.25195,-0.85305005,-1.1230501,1781189428125
2079956557,3,11.203951,-0.85095006,-1.04595,1781189428135
2079956567,3,11.11095,-0.846,-0.94305,1781189428145
2079956578,3,10.96695,-0.82905006,-0.86205006,1781189428155
