icm4n607_acc,iven_sense,2026-06-11_17-04-59.349_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
2077232533,3,1.8889501,4.854,1.8930001,1781186704111
2077232543,3,2.46795,5.076,1.2610501,1781186704121
2077232553,3,2.86995,5.5480504,0.09195001,1781186704131
2077232563,3,2.8150501,6.453,-1.1209501,1781186704141
2077232573,3,2.4850502,7.01595,-1.746,1781186704151
2077232583,3,2.6809502,6.156,-0.74700004,1781186704161
2077232593,3,4.551,4.353,1.00695,1781186704171
2077232603,3,5.47305,4.755,-0.70605004,1781186704181
2077232613,3,1.3789501,7.66905,-0.16800001,1781186704192
2077232623,3,0.15,9.331051,1.2610501,1781186704201
2077232633,3,1.8430501,8.875951,0.97095007,1781186704210
2077232644,3,2.91105,8.625,-0.49605003,1781186704222
2077232654,3,2.6239502,9.642,-1.76505,1781186704232
2077232664,3,1.434,11.67195,-1.6110001,1781186704241
2077232674,3,0.58605003,13.272,-0.46500003,1781186704251
2077232684,3,0.72300005,13.777051,-0.55305004,1781186704262
2077232694,3,0.282,14.031001,-1.245,1781186704271
2077232704,3,-0.588,14.368051,-1.75995,1781186704282
2077232714,3,-0.39900002,13.873051,-3.7830002,1781186704292
2077232724,3,0.28695002,12.939001,-5.4570003,1781186704302
2077232734,3,0.50505,12.208951,-5.5620003,1781186704312
2077232744,3,0.58395004,11.47605,-5.0470505,1781186704323
2077232754,3,0.38295,11.14095,-4.73595,1781186704334
2077232764,3,-0.25995,11.16705,-4.362,1781186704343
2077232774,3,-0.98805004,11.229,-4.26195,1781186704352
2077232785,3,-1.383,11.316001,-4.42005,1781186704362
2077232795,3,-1.79805,11.383051,-4.5610504,1781186704371
2077232805,3,-2.12295,11.316001,-4.36695,1781186704382
2077232815,3,-2.05095,11.086051,-3.5170503,1781186704392
2077232825,3,-1.95105,10.854,-2.8560002,1781186704403
2077232835,3,-1.6009501,10.66005,-2.39205,1781186704413
2077232845,3,-1.5769501,10.588051,-2.25495,1781186704422
2077232855,3,-1.5169501,10.52595,-2.25795,1781186704432
2077232865,3,-1.5510001,10.485001,-2.22195,1781186704443
2077232875,3,-1.3260001,10.090051,-1.6660501,1781186704453
2077232885,3,-0.47100002,9.229951,0.25695002,1781186704464
2077232895,3,0.28905,8.0119505,0.50895,1781186704474
2077232905,3,0.651,8.00205,0.74295,1781186704483
2077232916,3,1.1730001,7.3170004,1.9759501,1781186704493
2077232926,3,1.2919501,7.1929502,0.46605003,1781186704503
2077232936,3,1.7590501,7.6000504,-0.462,1781186704514
2077232946,3,2.16105,8.158051,-1.41795,1781186704524
2077232956,3,2.2810502,8.59305,-1.6660501,1781186704533
2077232966,3,2.0350502,9.276,-1.7380501,1781186704544
2077232976,3,1.6849501,9.40695,-1.38405,1781186704554
2077232986,3,1.3909501,9.52005,-1.38195,1781186704564
2077232996,3,1.3279501,9.702001,-1.7500501,1781186704574
2077233006,3,1.44105,9.838051,-2.421,1781186704584
2077233016,3,1.6060501,9.762,-3.108,1781186704594
2077233026,3,1.9200001,9.621,-3.38805,1781186704604
2077233036,3,1.8430501,9.616051,-3.21795,1781186704614
2077233047,3,1.9650002,9.71895,-2.77005,1781186704625
2077233057,3,2.121,9.996,-2.1670501,1781186704635
2077233067,3,2.13,10.14,-1.899,1781186704644
2077233077,3,2.0299501,10.18305,-2.16,1781186704655
2077233087,3,2.18505,10.03005,-2.9640002,1781186704665
2077233097,3,2.568,9.68805,-3.4789503,1781186704675
2077233107,3,2.90805,9.29205,-3.7110002,1781186704685
2077233117,3,3.1690502,8.986051,-3.2040002,1781186704694
2077233127,3,3.01095,8.875951,-2.193,1781186704705
