linear_acc,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_lin_x[m/s^2],acc_lin_y[m/s^2],acc_lin_z[m/s^2]
883074943,3,-0.005165,0.001592,-4.46E-4
883074953,3,-4.92E-4,-0.002748,-0.001634
883074964,3,0.001138,-0.005454,9.89E-4
883074974,3,0.002761,-0.009024,0.002325
883074984,3,0.006742,-0.014881,0.00122
883074994,3,0.009799,-0.017714,-6.18E-4
883075004,3,0.011095,-0.021897,0.004804
883075014,3,0.013537,-0.02537,0.002503
883075024,3,0.013319,-0.026361,-0.003359
883075034,3,0.012762,-0.031368,0.002547
883075044,3,0.011933,-0.030074,-0.002048
883075054,3,0.009802,-0.026996,-0.004384
883075064,3,0.007075,-0.026641,-0.001273
883075074,3,0.002149,-0.021568,-0.002295
883075084,3,-9.62E-4,-0.015083,-0.001452
883075094,3,-0.007728,-0.012194,0.002604
883075105,3,-0.010779,-0.007712,0.001572
883075115,3,-0.013093,-0.003297,0.001321
883075125,3,-0.014624,-6.58E-4,9.93E-4
883075135,3,-0.018148,0.003048,0.002201
883075145,3,-0.017008,0.005184,1.01E-4
883075155,3,-0.013925,0.005296,-0.003749
883075165,3,-0.014077,0.007684,-0.002426
883075175,3,-0.013305,0.010297,2.29E-4
883075185,3,-0.010197,0.010472,-9.02E-4
883075195,3,-0.006178,0.010995,-0.001743
883075205,3,-0.004495,0.012308,-0.002097
