icm4n607_acc,iven_sense,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),acc_x[m/s^2],acc_y[m/s^2],acc_z[m/s^2],utcTimestamp(millis)
883071781,3,0.79695004,-0.064950004,9.861,1779992543358
883071791,3,0.67905,0.015000001,9.80595,1779992543367
883071801,3,0.61695004,0.043950003,9.703051,1779992543378
883071811,3,0.57900006,0.11595,9.727051,1779992543388
883071821,3,0.45900002,0.21405001,9.966001,1779992543398
883071831,3,0.44700003,0.28095,9.894,1779992543408
883071841,3,0.49800003,0.27105,9.70695,1779992543418
883071851,3,0.37995002,0.30900002,9.6,1779992543429
883071861,3,0.294,0.372,9.937051,1779992543439
883071871,3,0.42105,0.41205,9.913051,1779992543449
883071881,3,0.38505003,0.42405003,9.58005,1779992543459
883071891,3,0.282,0.46305,9.798,1779992543469
883071901,3,0.37800002,0.47895002,9.834001,1779992543479
883071911,3,0.45705003,0.42900002,9.7890005,1779992543488
883071922,3,0.39900002,0.47505003,9.727051,1779992543500
883071932,3,0.38700002,0.45495003,9.814951,1779992543509
883071942,3,0.51900005,0.41505003,9.778951,1779992543519
883071952,3,0.555,0.37905002,9.78195,1779992543531
883071962,3,0.591,0.41700003,9.81,1779992543539
883071972,3,0.54495,0.37605003,9.748051,1779992543558
883071982,3,0.63600004,0.29295,9.817051,1779992543560
883071992,3,0.71295005,0.26895002,9.858001,1779992543570
883072002,3,0.65805006,0.264,9.69795,1779992543580
883072012,3,0.66495,0.22095,9.727051,1779992543590
883072022,3,0.67905,0.21105,9.825001,1779992543600
883072032,3,0.66495,0.24705002,9.80805,1779992543610
883072042,3,0.555,0.22305001,9.84405,1779992543620
883072053,3,0.55005,0.24495001,9.7240505,1779992543631
883072063,3,0.54105,0.28305,9.784051,1779992543641
883072073,3,0.47805002,0.26595002,9.849001,1779992543651
883072083,3,0.40695003,0.28995,9.784051,1779992543660
883072093,3,0.411,0.28305,9.7240505,1779992543670
883072103,3,0.34395,0.27105,9.753,1779992543681
883072113,3,0.33900002,0.28800002,9.868051,1779992543691
883072123,3,0.33705002,0.264,9.7240505,1779992543700
883072133,3,0.24900001,0.23295002,9.729,1779992543710
883072143,3,0.26805001,0.22995001,9.837001,1779992543721
883072153,3,0.34395,0.20205002,9.721951,1779992543730
883072163,3,0.23895001,0.16095,9.8560505,1779992543741
883072173,3,0.29895002,0.18300001,9.75,1779992543751
