orientation,mtk,2026-05-28_21-22-17.484_Active 10 Pro
imuTimestamp,accuracy(more=better),azimuth[deg],pitch[deg],roll[deg]
883074168,0,339.9957,-1.306891,3.015138
883074178,0,339.94534,-1.29063,3.011592
883074188,0,339.90985,-1.282952,3.034415
883074198,0,339.8748,-1.263814,3.0496
883074208,0,339.8354,-1.251885,3.065262
883074218,0,339.78226,-1.2401,3.087065
883074228,0,339.72937,-1.228476,3.12516
883074238,0,339.67957,-1.218257,3.155778
883074248,0,339.63373,-1.211428,3.187795
883074258,0,339.58768,-1.200825,3.213183
883074268,0,339.55078,-1.200602,3.249808
883074279,0,339.52805,-1.205115,3.27069
883074289,0,339.5177,-1.225654,3.28213
883074299,0,339.51593,-1.249461,3.293537
883074309,0,339.51028,-1.284207,3.286208
883074319,0,339.50717,-1.331031,3.268995
883074329,0,339.50275,-1.383457,3.244933
883074339,0,339.49612,-1.441024,3.200547
883074349,0,339.46622,-1.503876,3.15812
883074359,0,339.41342,-1.551945,3.124603
883074369,0,339.34747,-1.602554,3.097048
883074379,0,339.2778,-1.644759,3.073345
883074389,0,339.217,-1.668841,3.042017
883074399,0,339.16855,-1.701175,3.046887
883074410,0,339.11792,-1.708795,3.034948
883074420,0,339.05792,-1.722288,3.021443
883074430,0,338.9977,-1.731297,3.020345
883074440,0,338.94604,-1.723066,3.033662
883074450,0,338.9167,-1.715213,3.059455
883074460,0,338.89038,-1.701193,3.071865
883074470,0,338.86313,-1.680665,3.093582
883074480,0,338.83914,-1.643771,3.124565
883074490,0,338.82217,-1.601267,3.157528
883074500,0,338.81116,-1.556612,3.183383
883074510,0,338.81064,-1.508816,3.217428
883074520,0,338.8239,-1.458522,3.247024
883074530,0,338.82663,-1.40911,3.268143
883074540,0,338.83054,-1.365033,3.285813
883074551,0,338.81174,-1.330367,3.294236
883074561,0,338.78546,-1.306868,3.295235
883074571,0,338.75867,-1.282354,3.280658
883074581,0,338.73358,-1.278011,3.262125
883074591,0,338.70612,-1.283972,3.225112
883074601,0,338.66354,-1.288191,3.177269
883074611,0,338.60916,-1.290148,3.147127
883074621,0,338.53796,-1.285156,3.119035
883074631,0,338.4832,-1.284199,3.101241
883074641,0,338.43106,-1.284856,3.081612
883074651,0,338.37595,-1.284972,3.059934
883074661,0,338.31372,-1.285835,3.051817
883074671,0,338.24335,-1.281816,3.04884
883074681,0,338.18225,-1.287508,3.040133
883074692,0,338.13715,-1.294455,3.057861
883074702,0,338.10764,-1.29237,3.073713
883074712,0,338.09503,-1.300938,3.090202
883074722,0,338.09543,-1.308206,3.11786
883074732,0,338.10477,-1.312771,3.143723
883074742,0,338.1218,-1.319186,3.172794
883074752,0,338.15286,-1.325589,3.208367
883074762,0,338.1931,-1.326317,3.244475
883074772,0,338.23712,-1.332567,3.267273
883074782,0,338.28363,-1.346427,3.290607
883074792,0,338.32178,-1.367651,3.30336
883074802,0,338.36053,-1.398818,3.311432
883074812,0,338.40082,-1.429598,3.305662
883074822,0,338.4424,-1.472136,3.294235
883074833,0,338.48047,-1.515974,3.275123
883074843,0,338.52386,-1.563596,3.241176
883074853,0,338.5621,-1.6056,3.191862
883074863,0,338.59558,-1.642254,3.162746
883074873,0,338.62317,-1.67504,3.136643
883074883,0,338.6385,-1.694399,3.113613
883074893,0,338.65192,-1.696395,3.090971
883074903,0,338.67325,-1.700735,3.089714
883074913,0,338.6962,-1.703075,3.081773
883074923,0,338.7083,-1.701667,3.07532
883074933,0,338.71384,-1.689472,3.063704
883074943,0,338.7171,-1.668086,3.076974
883074953,0,338.73004,-1.638874,3.104133
883074964,0,338.74673,-1.61453,3.11446
883074974,0,338.76324,-1.580062,3.127433
883074984,0,338.76935,-1.524046,3.160903
883074994,0,338.7716,-1.48177,3.193812
883075004,0,338.7777,-1.424175,3.215518
883075014,0,338.79184,-1.36688,3.250198
883075024,0,338.80997,-1.323345,3.270687
883075034,0,338.8187,-1.247136,3.28399
883075044,0,338.82178,-1.211275,3.298349
